Which of the following best describes dual booting?,Installing two operating systems on one computer to choose between at startup,Measures taken by an operating system to protect data and prevent unauthorized access,The default file system used by modern macOS and iOS devices,The file management application built into Windows,A) Installing two operating systems on one computer to choose between at startup,"Dual booting refers to installing two operating systems on a single computer, letting the user choose which to load at startup.",Operating Systems,OS Basics
Which option best explains the meaning of a microkernel?,A program that is currently being executed by the CPU,A complete operating system built around the Linux kernel,A minimal kernel design where most services run outside the kernel space,The method an OS uses to decide which process runs at a given time,C) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Which option best explains the meaning of round-robin scheduling?,A database that stores low-level settings for Windows and its applications,A CPU scheduling method that gives each process an equal time slice in rotation,The package file format used to distribute and install apps on Android,System software that manages computer hardware and software resources,B) A CPU scheduling method that gives each process an equal time slice in rotation,"Round-robin scheduling assigns each process a small, equal time slice, cycling through all processes in rotation.",Operating Systems,Processes
Which statement correctly explains paging?,The file management application built into Windows,Software that allows multiple operating systems to run on a single physical machine,The method an OS uses to decide which process runs at a given time,A memory management technique that divides memory into fixed-size blocks,D) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
Which option best explains the meaning of a hypervisor?,A user account with elevated privileges to manage system settings,The ability of an OS to run multiple processes at the same time,A database that stores low-level settings for Windows and its applications,Software that allows multiple operating systems to run on a single physical machine,D) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
What is a microkernel?,A CPU scheduling method that gives each process an equal time slice in rotation,A minimal kernel design where most services run outside the kernel space,The core part of an OS that manages hardware and system resources,System software that manages computer hardware and software resources,B) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Choose the correct definition of Finder (macOS).,A common file system used by many Linux distributions,The operating system developed by Apple for Mac computers,The default file manager application on macOS,The smallest unit of execution within a process,C) The default file manager application on macOS,"Finder is the default file management application on macOS, used to browse files and folders.",Operating Systems,macOS
Which of the following best describes a file system?,The method an OS uses to organize and store files on storage devices,A CPU scheduling method that gives each process an equal time slice in rotation,"A mobile operating system based on the Linux kernel, developed by Google",The default file manager application on macOS,A) The method an OS uses to organize and store files on storage devices,"A file system is the method an operating system uses to name, store, organize, and retrieve files on a storage device.",Operating Systems,File Systems
Which option best explains the meaning of Android?,The default file system used by modern macOS and iOS devices,"A mobile operating system based on the Linux kernel, developed by Google","An open-source, Unix-like operating system kernel",Moving processes between main memory and disk storage to manage memory,"B) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
Which option best explains the meaning of virtual memory?,A memory management technique that uses disk space to extend RAM,Software that allows multiple operating systems to run on a single physical machine,A visual way of interacting with an OS using icons and windows,A program that is currently being executed by the CPU,A) A memory management technique that uses disk space to extend RAM,Virtual memory is a technique that uses a portion of a storage drive to extend the effective amount of RAM available.,Operating Systems,Memory Management
Android's APK file format can be best defined as which of the following?,Software that lets the OS communicate with a specific piece of hardware,A diagnostic startup mode that loads an OS with minimal drivers and services,The package file format used to distribute and install apps on Android,A minimal kernel design where most services run outside the kernel space,C) The package file format used to distribute and install apps on Android,An APK (Android Package Kit) is the file format used to distribute and install applications on the Android operating system.,Operating Systems,Android
a microkernel can be best defined as which of the following?,A CPU scheduling method that gives each process an equal time slice in rotation,Moving processes between main memory and disk storage to manage memory,A database that stores low-level settings for Windows and its applications,A minimal kernel design where most services run outside the kernel space,D) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Which of the following best describes the Linux terminal?,The default file manager application on macOS,A command-line interface used to interact with a Linux system,A release that fixes bugs or security issues in an operating system,"An older, widely compatible file system format",B) A command-line interface used to interact with a Linux system,The Linux terminal is a command-line interface that allows users to interact with the operating system by typing commands.,Operating Systems,Linux
Which of the following best describes memory management?,The OS function that controls and coordinates computer memory,A container used to organize files within a file system,The default file manager application on macOS,A command-line interface used to interact with a Linux system,A) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
a graphical user interface (GUI) can be best defined as which of the following?,"A mobile operating system based on the Linux kernel, developed by Google",A visual way of interacting with an OS using icons and windows,Installing two operating systems on one computer to choose between at startup,"An older, widely compatible file system format",B) A visual way of interacting with an OS using icons and windows,"A graphical user interface (GUI) allows users to interact with an operating system visually, using icons, buttons, and windows.",Operating Systems,OS Basics
the Google Play Store can be best defined as which of the following?,The official application marketplace for the Android operating system,Software that allows multiple operating systems to run on a single physical machine,A container used to organize files within a file system,The ability of a process to execute multiple threads concurrently,A) The official application marketplace for the Android operating system,"The Google Play Store is the official app marketplace where Android users can download apps, games, and other content.",Operating Systems,Android
Which option best explains the meaning of an operating system?,System software that manages computer hardware and software resources,A file system used by Windows for organizing data on drives,A complete operating system built around the Linux kernel,A command-line interface used to interact with a Linux system,A) System software that manages computer hardware and software resources,"An operating system manages a computer's hardware and software resources, providing services for programs to run.",Operating Systems,OS Basics
Which statement correctly explains memory management?,The operating system developed by Apple for Mac computers,The OS function that controls and coordinates computer memory,The ability of a process to execute multiple threads concurrently,A command-line interface used to interact with a Linux system,B) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Which statement correctly explains a monolithic kernel?,A kernel design where all OS services run in a single large kernel space,"Rules that determine who can read, write, or execute a file",A software-based emulation of a computer system that runs its own OS,The method an OS uses to decide which process runs at a given time,A) A kernel design where all OS services run in a single large kernel space,"A monolithic kernel design runs the entire operating system, including all core services, within a single large kernel space.",Operating Systems,OS Basics
Android's APK file format can be best defined as which of the following?,"An older, widely compatible file system format",The mobile operating system developed by Apple for iPhones,A minimal kernel design where most services run outside the kernel space,The package file format used to distribute and install apps on Android,D) The package file format used to distribute and install apps on Android,An APK (Android Package Kit) is the file format used to distribute and install applications on the Android operating system.,Operating Systems,Android
Choose the correct definition of process scheduling.,"An OS designed to process data and respond within a guaranteed, strict time frame",A kernel design where all OS services run in a single large kernel space,The method an OS uses to decide which process runs at a given time,The operating system developed by Apple for Mac computers,C) The method an OS uses to decide which process runs at a given time,Process scheduling is how an operating system decides the order and duration in which processes get access to the CPU.,Operating Systems,Processes
a file system can be best defined as which of the following?,"An OS designed to process data and respond within a guaranteed, strict time frame",A container used to organize files within a file system,The method an OS uses to organize and store files on storage devices,Software that lets the OS communicate with a specific piece of hardware,C) The method an OS uses to organize and store files on storage devices,"A file system is the method an operating system uses to name, store, organize, and retrieve files on a storage device.",Operating Systems,File Systems
Which of the following best describes a command-line interface (CLI)?,The official application marketplace for iOS devices,A database that stores low-level settings for Windows and its applications,Moving processes between main memory and disk storage to manage memory,A text-based way of interacting with an operating system,D) A text-based way of interacting with an operating system,A command-line interface (CLI) lets users interact with an operating system by typing text commands.,Operating Systems,OS Basics
Which of the following best describes the Linux terminal?,A command-line interface used to interact with a Linux system,The official application marketplace for the Android operating system,"An OS designed to process data and respond within a guaranteed, strict time frame",System software that manages computer hardware and software resources,A) A command-line interface used to interact with a Linux system,The Linux terminal is a command-line interface that allows users to interact with the operating system by typing commands.,Operating Systems,Linux
What is round-robin scheduling?,A CPU scheduling method that gives each process an equal time slice in rotation,The ability of a process to execute multiple threads concurrently,The process of starting up a computer and loading the operating system,A memory management technique that uses disk space to extend RAM,A) A CPU scheduling method that gives each process an equal time slice in rotation,"Round-robin scheduling assigns each process a small, equal time slice, cycling through all processes in rotation.",Operating Systems,Processes
Which of the following best describes OS security?,Measures taken by an operating system to protect data and prevent unauthorized access,The method an OS uses to organize and store files on storage devices,A kernel design where all OS services run in a single large kernel space,A widely used graphical operating system developed by Microsoft,A) Measures taken by an operating system to protect data and prevent unauthorized access,"OS security includes features like permissions, authentication, and firewalls that protect a system from unauthorized access.",Operating Systems,OS Security
Which of the following best describes Linux?,A diagnostic startup mode that loads an OS with minimal drivers and services,"An open-source, Unix-like operating system kernel",A file system used by Windows for organizing data on drives,Measures taken by an operating system to protect data and prevent unauthorized access,"B) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
Which of the following best describes Spotlight (macOS)?,"Rules that determine who can read, write, or execute a file",A system-wide search feature built into macOS,A program that is currently being executed by the CPU,The process of starting up a computer and loading the operating system,B) A system-wide search feature built into macOS,"Spotlight is a system-wide search feature in macOS that helps users quickly find files, applications, and information.",Operating Systems,macOS
Choose the correct definition of a page fault.,An event where a program tries to access data not currently in RAM,The method an OS uses to organize and store files on storage devices,A program that is currently being executed by the CPU,"A popular, user-friendly Linux distribution",A) An event where a program tries to access data not currently in RAM,"A page fault occurs when a program tries to access a memory page that isn't currently loaded into RAM, requiring it to be fetched.",Operating Systems,Memory Management
What is a file system?,The method an OS uses to organize and store files on storage devices,The process of starting up a computer and loading the operating system,The operating system developed by Apple for Mac computers,The OS function that controls and coordinates computer memory,A) The method an OS uses to organize and store files on storage devices,"A file system is the method an operating system uses to name, store, organize, and retrieve files on a storage device.",Operating Systems,File Systems
Choose the correct definition of a microkernel.,An event where a program tries to access data not currently in RAM,A minimal kernel design where most services run outside the kernel space,A user account with elevated privileges to manage system settings,A system-wide search feature built into macOS,B) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Which option best explains the meaning of memory management?,A profile that allows individual access and personalization on a shared system,A container used to organize files within a file system,The OS function that controls and coordinates computer memory,System software that manages computer hardware and software resources,C) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Which option best explains the meaning of an operating system?,A profile that allows individual access and personalization on a shared system,System software that manages computer hardware and software resources,"An open-source, Unix-like operating system kernel",The core part of an OS that manages hardware and system resources,B) System software that manages computer hardware and software resources,"An operating system manages a computer's hardware and software resources, providing services for programs to run.",Operating Systems,OS Basics
Choose the correct definition of process scheduling.,Moving processes between main memory and disk storage to manage memory,Installing two operating systems on one computer to choose between at startup,"Rules that determine who can read, write, or execute a file",The method an OS uses to decide which process runs at a given time,D) The method an OS uses to decide which process runs at a given time,Process scheduling is how an operating system decides the order and duration in which processes get access to the CPU.,Operating Systems,Processes
Choose the correct definition of a device driver.,Software that lets the OS communicate with a specific piece of hardware,"An older, widely compatible file system format",A container used to organize files within a file system,"A mobile operating system based on the Linux kernel, developed by Google",A) Software that lets the OS communicate with a specific piece of hardware,A device driver allows the operating system to communicate with and control a specific hardware component.,Operating Systems,OS Basics
Which of the following best describes Windows Explorer (File Explorer)?,The smallest unit of execution within a process,The file management application built into Windows,A user account with elevated privileges to manage system settings,A complete operating system built around the Linux kernel,B) The file management application built into Windows,File Explorer (formerly Windows Explorer) is the built-in file management application used to browse files and folders in Windows.,Operating Systems,Windows
Choose the correct definition of a virtual machine (OS context).,Installing two operating systems on one computer to choose between at startup,"An open-source, Unix-like operating system kernel",A software-based emulation of a computer system that runs its own OS,A profile that allows individual access and personalization on a shared system,C) A software-based emulation of a computer system that runs its own OS,"A virtual machine is a software-based emulation of a physical computer, capable of running its own independent operating system.",Operating Systems,OS Basics
Android can be best defined as which of the following?,Software that allows multiple operating systems to run on a single physical machine,A CPU scheduling method that gives each process an equal time slice in rotation,"A mobile operating system based on the Linux kernel, developed by Google",The core part of an OS that manages hardware and system resources,"C) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
Which of the following best describes iOS?,The mobile operating system developed by Apple for iPhones,A text-based way of interacting with an operating system,A diagnostic startup mode that loads an OS with minimal drivers and services,Software that lets the OS communicate with a specific piece of hardware,A) The mobile operating system developed by Apple for iPhones,iOS is the mobile operating system developed by Apple exclusively for iPhone devices.,Operating Systems,iOS
Which option best explains the meaning of Android's APK file format?,A visual way of interacting with an OS using icons and windows,A common file system used by many Linux distributions,The package file format used to distribute and install apps on Android,The core part of an OS that manages hardware and system resources,C) The package file format used to distribute and install apps on Android,An APK (Android Package Kit) is the file format used to distribute and install applications on the Android operating system.,Operating Systems,Android
Windows can be best defined as which of the following?,The core part of an OS that manages hardware and system resources,A diagnostic startup mode that loads an OS with minimal drivers and services,A widely used graphical operating system developed by Microsoft,A release that fixes bugs or security issues in an operating system,C) A widely used graphical operating system developed by Microsoft,"Windows is a graphical operating system developed by Microsoft, widely used on personal computers.",Operating Systems,Windows
Choose the correct definition of swapping.,A command-line interface used to interact with a Linux system,Moving processes between main memory and disk storage to manage memory,A profile that allows individual access and personalization on a shared system,A program that is currently being executed by the CPU,B) Moving processes between main memory and disk storage to manage memory,Swapping is a memory management technique where processes are temporarily moved between RAM and disk storage.,Operating Systems,Memory Management
What is real-time operating system (RTOS)?,"An open-source, Unix-like operating system kernel","An OS designed to process data and respond within a guaranteed, strict time frame",System software that manages computer hardware and software resources,The core part of an OS that manages hardware and system resources,"B) An OS designed to process data and respond within a guaranteed, strict time frame","A real-time operating system (RTOS) is designed to process inputs and produce outputs within a strict, guaranteed time frame.",Operating Systems,OS Basics
file permissions can be best defined as which of the following?,"Rules that determine who can read, write, or execute a file",The official application marketplace for the Android operating system,Moving processes between main memory and disk storage to manage memory,A user account with elevated privileges to manage system settings,"A) Rules that determine who can read, write, or execute a file","File permissions are rules set on a file or folder that determine which users can read, write, or execute it.",Operating Systems,OS Security
Which statement correctly explains a graphical user interface (GUI)?,Installing two operating systems on one computer to choose between at startup,The file management application built into Windows,A visual way of interacting with an OS using icons and windows,A complete operating system built around the Linux kernel,C) A visual way of interacting with an OS using icons and windows,"A graphical user interface (GUI) allows users to interact with an operating system visually, using icons, buttons, and windows.",Operating Systems,OS Basics
Choose the correct definition of a microkernel.,A minimal kernel design where most services run outside the kernel space,A command-line interface used to interact with a Linux system,A system-wide search feature built into macOS,A release that fixes bugs or security issues in an operating system,A) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Which of the following best describes a hypervisor?,"A popular, user-friendly Linux distribution",A text-based way of interacting with an operating system,Software that allows multiple operating systems to run on a single physical machine,A container used to organize files within a file system,C) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
Which statement correctly explains Finder (macOS)?,The default file manager application on macOS,A file system used by Windows for organizing data on drives,The package file format used to distribute and install apps on Android,A memory management technique that divides memory into fixed-size blocks,A) The default file manager application on macOS,"Finder is the default file management application on macOS, used to browse files and folders.",Operating Systems,macOS
Which statement correctly explains FAT32?,"An older, widely compatible file system format","An open-source, Unix-like operating system kernel",A widely used graphical operating system developed by Microsoft,The official application marketplace for the Android operating system,"A) An older, widely compatible file system format",FAT32 is an older file system format known for wide compatibility across different operating systems and devices.,Operating Systems,File Systems
Which statement correctly explains a user account?,A profile that allows individual access and personalization on a shared system,A software-based emulation of a computer system that runs its own OS,"A mobile operating system based on the Linux kernel, developed by Google",The default file manager application on macOS,A) A profile that allows individual access and personalization on a shared system,A user account allows an individual to log in and access a personalized environment on a shared operating system.,Operating Systems,OS Security
What is a monolithic kernel?,The mobile operating system developed by Apple for iPhones,A complete operating system built around the Linux kernel,The default file system used by modern macOS and iOS devices,A kernel design where all OS services run in a single large kernel space,D) A kernel design where all OS services run in a single large kernel space,"A monolithic kernel design runs the entire operating system, including all core services, within a single large kernel space.",Operating Systems,OS Basics
Choose the correct definition of macOS.,A user account with elevated privileges to manage system settings,An event where a program tries to access data not currently in RAM,The operating system developed by Apple for Mac computers,A common file system used by many Linux distributions,C) The operating system developed by Apple for Mac computers,macOS is the operating system developed by Apple specifically for its line of Mac computers.,Operating Systems,macOS
Choose the correct definition of paging.,A memory management technique that divides memory into fixed-size blocks,"An older, widely compatible file system format",Installing two operating systems on one computer to choose between at startup,A visual way of interacting with an OS using icons and windows,A) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
dual booting can be best defined as which of the following?,Moving processes between main memory and disk storage to manage memory,The package file format used to distribute and install apps on Android,"An open-source, Unix-like operating system kernel",Installing two operating systems on one computer to choose between at startup,D) Installing two operating systems on one computer to choose between at startup,"Dual booting refers to installing two operating systems on a single computer, letting the user choose which to load at startup.",Operating Systems,OS Basics
Which statement correctly explains Windows?,A widely used graphical operating system developed by Microsoft,"A mobile operating system based on the Linux kernel, developed by Google",An event where a program tries to access data not currently in RAM,The official application marketplace for iOS devices,A) A widely used graphical operating system developed by Microsoft,"Windows is a graphical operating system developed by Microsoft, widely used on personal computers.",Operating Systems,Windows
What is booting?,A diagnostic startup mode that loads an OS with minimal drivers and services,A text-based way of interacting with an operating system,The process of starting up a computer and loading the operating system,A visual way of interacting with an OS using icons and windows,C) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which statement correctly explains FAT32?,A diagnostic startup mode that loads an OS with minimal drivers and services,"An older, widely compatible file system format",A container used to organize files within a file system,A minimal kernel design where most services run outside the kernel space,"B) An older, widely compatible file system format",FAT32 is an older file system format known for wide compatibility across different operating systems and devices.,Operating Systems,File Systems
Which of the following best describes ext4?,A minimal kernel design where most services run outside the kernel space,A common file system used by many Linux distributions,The core part of an OS that manages hardware and system resources,The method an OS uses to organize and store files on storage devices,B) A common file system used by many Linux distributions,"ext4 is a widely used file system in Linux distributions, known for reliability and performance.",Operating Systems,File Systems
Which of the following best describes a monolithic kernel?,"A mobile operating system based on the Linux kernel, developed by Google",The mobile operating system developed by Apple for iPhones,A kernel design where all OS services run in a single large kernel space,The operating system developed by Apple for Mac computers,C) A kernel design where all OS services run in a single large kernel space,"A monolithic kernel design runs the entire operating system, including all core services, within a single large kernel space.",Operating Systems,OS Basics
Which of the following best describes macOS?,The operating system developed by Apple for Mac computers,A common file system used by many Linux distributions,A container used to organize files within a file system,A program that is currently being executed by the CPU,A) The operating system developed by Apple for Mac computers,macOS is the operating system developed by Apple specifically for its line of Mac computers.,Operating Systems,macOS
swapping can be best defined as which of the following?,Moving processes between main memory and disk storage to manage memory,The smallest unit of execution within a process,A container used to organize files within a file system,"A mobile operating system based on the Linux kernel, developed by Google",A) Moving processes between main memory and disk storage to manage memory,Swapping is a memory management technique where processes are temporarily moved between RAM and disk storage.,Operating Systems,Memory Management
Which of the following best describes a thread?,The smallest unit of execution within a process,A visual way of interacting with an OS using icons and windows,A CPU scheduling method that gives each process an equal time slice in rotation,Software that allows multiple operating systems to run on a single physical machine,A) The smallest unit of execution within a process,A thread is the smallest sequence of programmed instructions that can be managed independently within a process.,Operating Systems,Processes
Which option best explains the meaning of Android?,"A mobile operating system based on the Linux kernel, developed by Google",The package file format used to distribute and install apps on Android,The mobile operating system developed by Apple for iPhones,A minimal kernel design where most services run outside the kernel space,"A) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
Choose the correct definition of a graphical user interface (GUI).,An event where a program tries to access data not currently in RAM,A visual way of interacting with an OS using icons and windows,The official application marketplace for the Android operating system,"An open-source, Unix-like operating system kernel",B) A visual way of interacting with an OS using icons and windows,"A graphical user interface (GUI) allows users to interact with an operating system visually, using icons, buttons, and windows.",Operating Systems,OS Basics
Choose the correct definition of file permissions.,"Rules that determine who can read, write, or execute a file",A system-wide search feature built into macOS,Software that lets the OS communicate with a specific piece of hardware,The default file manager application on macOS,"A) Rules that determine who can read, write, or execute a file","File permissions are rules set on a file or folder that determine which users can read, write, or execute it.",Operating Systems,OS Security
Which of the following best describes Windows Explorer (File Explorer)?,"An older, widely compatible file system format","An OS designed to process data and respond within a guaranteed, strict time frame",The method an OS uses to decide which process runs at a given time,The file management application built into Windows,D) The file management application built into Windows,File Explorer (formerly Windows Explorer) is the built-in file management application used to browse files and folders in Windows.,Operating Systems,Windows
Choose the correct definition of round-robin scheduling.,A widely used graphical operating system developed by Microsoft,A file system used by Windows for organizing data on drives,A command-line interface used to interact with a Linux system,A CPU scheduling method that gives each process an equal time slice in rotation,D) A CPU scheduling method that gives each process an equal time slice in rotation,"Round-robin scheduling assigns each process a small, equal time slice, cycling through all processes in rotation.",Operating Systems,Processes
Which option best explains the meaning of Spotlight (macOS)?,A system-wide search feature built into macOS,The default file manager application on macOS,"A mobile operating system based on the Linux kernel, developed by Google","Rules that determine who can read, write, or execute a file",A) A system-wide search feature built into macOS,"Spotlight is a system-wide search feature in macOS that helps users quickly find files, applications, and information.",Operating Systems,macOS
Choose the correct definition of a process (in OS).,The process of starting up a computer and loading the operating system,A CPU scheduling method that gives each process an equal time slice in rotation,A user account with elevated privileges to manage system settings,A program that is currently being executed by the CPU,D) A program that is currently being executed by the CPU,A process is an instance of a program that is currently being executed by the operating system.,Operating Systems,Processes
Which of the following best describes booting?,The process of starting up a computer and loading the operating system,The smallest unit of execution within a process,A CPU scheduling method that gives each process an equal time slice in rotation,The official application marketplace for iOS devices,A) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which option best explains the meaning of APFS?,The core part of an OS that manages hardware and system resources,The default file system used by modern macOS and iOS devices,A database that stores low-level settings for Windows and its applications,"An older, widely compatible file system format",B) The default file system used by modern macOS and iOS devices,"APFS (Apple File System) is the default file system used by modern macOS, iOS, and other Apple operating systems.",Operating Systems,File Systems
Which option best explains the meaning of dual booting?,A command-line interface used to interact with a Linux system,A memory management technique that divides memory into fixed-size blocks,"An OS designed to process data and respond within a guaranteed, strict time frame",Installing two operating systems on one computer to choose between at startup,D) Installing two operating systems on one computer to choose between at startup,"Dual booting refers to installing two operating systems on a single computer, letting the user choose which to load at startup.",Operating Systems,OS Basics
Which statement correctly explains the Windows Registry?,A database that stores low-level settings for Windows and its applications,A memory management technique that divides memory into fixed-size blocks,The ability of an OS to run multiple processes at the same time,The default file system used by modern macOS and iOS devices,A) A database that stores low-level settings for Windows and its applications,The Windows Registry is a hierarchical database that stores configuration settings for the operating system and installed applications.,Operating Systems,Windows
Which option best explains the meaning of swapping?,A complete operating system built around the Linux kernel,The official application marketplace for iOS devices,The default file manager application on macOS,Moving processes between main memory and disk storage to manage memory,D) Moving processes between main memory and disk storage to manage memory,Swapping is a memory management technique where processes are temporarily moved between RAM and disk storage.,Operating Systems,Memory Management
What is real-time operating system (RTOS)?,The ability of an OS to run multiple processes at the same time,"A mobile operating system based on the Linux kernel, developed by Google","An OS designed to process data and respond within a guaranteed, strict time frame",The process of starting up a computer and loading the operating system,"C) An OS designed to process data and respond within a guaranteed, strict time frame","A real-time operating system (RTOS) is designed to process inputs and produce outputs within a strict, guaranteed time frame.",Operating Systems,OS Basics
Which of the following best describes safe mode?,A diagnostic startup mode that loads an OS with minimal drivers and services,"Rules that determine who can read, write, or execute a file",The method an OS uses to decide which process runs at a given time,A file system used by Windows for organizing data on drives,A) A diagnostic startup mode that loads an OS with minimal drivers and services,"Safe mode is a diagnostic startup option that loads the operating system with only essential drivers and services, useful for troubleshooting.",Operating Systems,OS Basics
Which option best explains the meaning of a thread?,A complete operating system built around the Linux kernel,A minimal kernel design where most services run outside the kernel space,The smallest unit of execution within a process,The OS function that controls and coordinates computer memory,C) The smallest unit of execution within a process,A thread is the smallest sequence of programmed instructions that can be managed independently within a process.,Operating Systems,Processes
Choose the correct definition of a kernel.,A complete operating system built around the Linux kernel,"An open-source, Unix-like operating system kernel",A text-based way of interacting with an operating system,The core part of an OS that manages hardware and system resources,D) The core part of an OS that manages hardware and system resources,"The kernel is the core component of an operating system, managing hardware resources and communication between software and hardware.",Operating Systems,OS Basics
Which option best explains the meaning of a hypervisor?,The default file manager application on macOS,The ability of a process to execute multiple threads concurrently,Software that allows multiple operating systems to run on a single physical machine,The official application marketplace for the Android operating system,C) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
Which option best explains the meaning of Finder (macOS)?,The default file manager application on macOS,A widely used graphical operating system developed by Microsoft,A file system used by Windows for organizing data on drives,The smallest unit of execution within a process,A) The default file manager application on macOS,"Finder is the default file management application on macOS, used to browse files and folders.",Operating Systems,macOS
Choose the correct definition of Linux.,"An open-source, Unix-like operating system kernel",A process that has completed execution but still has an entry in the process table,The process of starting up a computer and loading the operating system,Measures taken by an operating system to protect data and prevent unauthorized access,"A) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
What is Linux?,Software that lets the OS communicate with a specific piece of hardware,"An open-source, Unix-like operating system kernel",A widely used graphical operating system developed by Microsoft,"Rules that determine who can read, write, or execute a file","B) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
Choose the correct definition of Linux.,The package file format used to distribute and install apps on Android,"An open-source, Unix-like operating system kernel",The OS function that controls and coordinates computer memory,A CPU scheduling method that gives each process an equal time slice in rotation,"B) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
What is paging?,A CPU scheduling method that gives each process an equal time slice in rotation,A memory management technique that divides memory into fixed-size blocks,The file management application built into Windows,Installing two operating systems on one computer to choose between at startup,B) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
Choose the correct definition of a zombie process.,The process of starting up a computer and loading the operating system,Measures taken by an operating system to protect data and prevent unauthorized access,A common file system used by many Linux distributions,A process that has completed execution but still has an entry in the process table,D) A process that has completed execution but still has an entry in the process table,"A zombie process has finished execution, but its entry remains in the process table until its parent process reads its exit status.",Operating Systems,Processes
