fraud detection AI can be best defined as which of the following?,Technology that converts written text into spoken audio,The study of moral issues surrounding the development and use of AI,AI systems used to identify potentially fraudulent transactions or activities,An NLP technique used to determine the emotional tone of text,C) AI systems used to identify potentially fraudulent transactions or activities,Fraud detection AI analyzes patterns in data to flag potentially fraudulent transactions or suspicious activity.,Artificial Intelligence (AI),AI Applications
Which option best explains the meaning of model inference?,The period when foundational concepts of artificial intelligence were first formally studied,The process of using a trained AI model to make a prediction,A workshop widely considered the founding event of AI as a field of study,"AI that can create new content such as text, images, or audio",B) The process of using a trained AI model to make a prediction,Model inference is the process of feeding new data into a trained AI model to generate a prediction or output.,Artificial Intelligence (AI),AI Models
Which statement correctly explains customer service AI?,The amount of recent conversation an AI model can consider when generating a response,AI systems used to handle customer inquiries automatically,AI systems that create new images from text descriptions or other inputs,A program designed to simulate conversation with human users,B) AI systems used to handle customer inquiries automatically,"Customer service AI, such as chatbots, is used by businesses to automatically handle and respond to customer inquiries.",Artificial Intelligence (AI),AI Applications
an AI model can be best defined as which of the following?,The amount of recent conversation an AI model can consider when generating a response,A set of rules an AI system follows to process data and make decisions,The use of AI to automatically translate text from one language to another,A trained computational system used to make predictions or generate outputs,D) A trained computational system used to make predictions or generate outputs,"An AI model is a computational system trained on data to make predictions, classifications, or generate outputs.",Artificial Intelligence (AI),AI Models
prompt engineering can be best defined as which of the following?,A structured collection of facts and rules used by an expert system,The practice of crafting effective inputs to get desired outputs from an AI model,The input text given to a generative AI model to produce a response,Technology that converts images of text into machine-readable text,B) The practice of crafting effective inputs to get desired outputs from an AI model,Prompt engineering is the practice of designing and refining prompts to get more accurate or useful responses from an AI model.,Artificial Intelligence (AI),Generative AI
Which statement correctly explains optical character recognition (OCR)?,The amount of recent conversation an AI model can consider when generating a response,Technology that converts images of text into machine-readable text,"AI systems that can process and generate multiple types of data, like text and images together",AI systems used to handle customer inquiries automatically,B) Technology that converts images of text into machine-readable text,OCR (Optical Character Recognition) technology converts images of printed or handwritten text into machine-readable text.,Artificial Intelligence (AI),Computer Vision
Choose the correct definition of AI bias.,AI systems used to handle customer inquiries automatically,"Systematic and unfair skew in AI outputs, often due to biased training data",A period of reduced funding and interest in artificial intelligence research,The study of moral issues surrounding the development and use of AI,"B) Systematic and unfair skew in AI outputs, often due to biased training data","AI bias refers to systematic errors or unfairness in AI outputs, often resulting from biased or unrepresentative training data.",Artificial Intelligence (AI),AI Ethics
Which option best explains the meaning of sentiment analysis?,An NLP technique used to determine the emotional tone of text,AI that analyzes data to forecast future outcomes,Using AI to perform tasks automatically without human intervention,Laws and policies designed to govern the development and use of AI,A) An NLP technique used to determine the emotional tone of text,"Sentiment analysis is an NLP technique that determines whether text expresses a positive, negative, or neutral sentiment.",Artificial Intelligence (AI),Natural Language Processing
Which option best explains the meaning of customer service AI?,Laws and policies designed to govern the development and use of AI,A collection of data used to train and evaluate AI models,AI systems used to handle customer inquiries automatically,AI systems that create new images from text descriptions or other inputs,C) AI systems used to handle customer inquiries automatically,"Customer service AI, such as chatbots, is used by businesses to automatically handle and respond to customer inquiries.",Artificial Intelligence (AI),AI Applications
Which of the following best describes Generative AI?,"AI that can create new content such as text, images, or audio",A period of reduced funding and interest in artificial intelligence research,A field of AI that enables computers to interpret visual information,The input text given to a generative AI model to produce a response,"A) AI that can create new content such as text, images, or audio","Generative AI refers to systems that can produce new content, such as text, images, or music, rather than just analyzing existing data.",Artificial Intelligence (AI),Generative AI
sentiment analysis can be best defined as which of the following?,The principle that those who build or deploy AI should be responsible for its impact,An NLP technique used to determine the emotional tone of text,A computer vision task that identifies and locates objects within an image,"The application of AI to assist with diagnosis, treatment, and medical research",B) An NLP technique used to determine the emotional tone of text,"Sentiment analysis is an NLP technique that determines whether text expresses a positive, negative, or neutral sentiment.",Artificial Intelligence (AI),Natural Language Processing
Which option best explains the meaning of image classification?,"AI that can create new content such as text, images, or audio",The practice of crafting effective inputs to get desired outputs from an AI model,A computer vision task of assigning a label or category to an image,The principle that those who build or deploy AI should be responsible for its impact,C) A computer vision task of assigning a label or category to an image,Image classification is a computer vision task where a model assigns a category or label to an input image.,Artificial Intelligence (AI),Computer Vision
Which statement correctly explains a chatbot?,A collection of data used to train and evaluate AI models,A program designed to simulate conversation with human users,Using AI to perform tasks automatically without human intervention,A branch of robotics focused on robots designed to resemble and act like humans,B) A program designed to simulate conversation with human users,A chatbot is an AI-powered program designed to simulate conversation with human users through text or voice.,Artificial Intelligence (AI),AI Applications
What is Computer Vision?,A computer vision task of assigning a label or category to an image,Technology that converts spoken language into text,The study of moral issues surrounding the development and use of AI,A field of AI that enables computers to interpret visual information,D) A field of AI that enables computers to interpret visual information,Computer Vision is a field of AI focused on enabling computers to interpret and understand images and video.,Artificial Intelligence (AI),Computer Vision
What is AI ethics?,The study of moral issues surrounding the development and use of AI,A trained computational system used to make predictions or generate outputs,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,A program designed to simulate conversation with human users,A) The study of moral issues surrounding the development and use of AI,"AI ethics examines the moral implications of developing and deploying AI, including fairness, privacy, and accountability.",Artificial Intelligence (AI),AI Ethics
Which option best explains the meaning of a neural network?,Technology that converts written text into spoken audio,An AI-powered application that performs tasks based on voice or text commands,A computing system inspired by the structure of the human brain,A technology that identifies individuals from facial features in images,C) A computing system inspired by the structure of the human brain,"A neural network is a computing system loosely modeled on the human brain, made of interconnected nodes (neurons).",Artificial Intelligence (AI),AI Models
text-to-speech can be best defined as which of the following?,An AI program that mimics the decision-making of a human expert,Laws and policies designed to govern the development and use of AI,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,Technology that converts written text into spoken audio,D) Technology that converts written text into spoken audio,Text-to-speech technology converts written text into synthesized spoken audio output.,Artificial Intelligence (AI),Natural Language Processing
Which option best explains the meaning of model inference?,The study of moral issues surrounding the development and use of AI,"AI systems that can process and generate multiple types of data, like text and images together",The process of using a trained AI model to make a prediction,The amount of recent conversation an AI model can consider when generating a response,C) The process of using a trained AI model to make a prediction,Model inference is the process of feeding new data into a trained AI model to generate a prediction or output.,Artificial Intelligence (AI),AI Models
Choose the correct definition of a rule-based expert system.,A program designed to simulate conversation with human users,The period when foundational concepts of artificial intelligence were first formally studied,"The application of AI to assist with diagnosis, treatment, and medical research",An early type of AI that uses explicit if-then rules to make decisions,D) An early type of AI that uses explicit if-then rules to make decisions,"A rule-based expert system uses a set of explicit if-then rules, defined by human experts, to reach conclusions or decisions.",Artificial Intelligence (AI),Expert Systems
What is Natural Language Processing (NLP)?,The practice of crafting effective inputs to get desired outputs from an AI model,The process of teaching a model to perform a task using data,AI systems that suggest products or content based on user data,A field of AI focused on enabling computers to understand human language,D) A field of AI focused on enabling computers to understand human language,"NLP (Natural Language Processing) enables computers to understand, interpret, and generate human language.",Artificial Intelligence (AI),Natural Language Processing
What is an AI dataset?,"AI that can create new content such as text, images, or audio",The period when foundational concepts of artificial intelligence were first formally studied,A collection of data used to train and evaluate AI models,The principle that those who build or deploy AI should be responsible for its impact,C) A collection of data used to train and evaluate AI models,"An AI dataset is a structured collection of data used to train, validate, and test AI models.",Artificial Intelligence (AI),AI Basics
Which statement correctly explains an AI algorithm?,The practice of crafting effective inputs to get desired outputs from an AI model,"Systematic and unfair skew in AI outputs, often due to biased training data",A set of rules an AI system follows to process data and make decisions,AI systems that create new images from text descriptions or other inputs,C) A set of rules an AI system follows to process data and make decisions,An AI algorithm is a set of rules or procedures that an AI system follows to process data and produce results.,Artificial Intelligence (AI),AI Basics
What is an AI algorithm?,A period of reduced funding and interest in artificial intelligence research,A set of rules an AI system follows to process data and make decisions,The process of using a trained AI model to make a prediction,The amount of recent conversation an AI model can consider when generating a response,B) A set of rules an AI system follows to process data and make decisions,An AI algorithm is a set of rules or procedures that an AI system follows to process data and produce results.,Artificial Intelligence (AI),AI Basics
Choose the correct definition of Artificial Intelligence.,The simulation of human intelligence by machines,An early type of AI that uses explicit if-then rules to make decisions,A branch of robotics focused on robots designed to resemble and act like humans,A computer vision task of assigning a label or category to an image,A) The simulation of human intelligence by machines,"Artificial Intelligence (AI) refers to computer systems designed to simulate aspects of human intelligence, like reasoning and learning.",Artificial Intelligence (AI),AI Basics
Which option best explains the meaning of AI bias?,The protection of personal information used or generated by AI systems,A computer vision task of assigning a label or category to an image,"Systematic and unfair skew in AI outputs, often due to biased training data",A field of AI that enables computers to interpret visual information,"C) Systematic and unfair skew in AI outputs, often due to biased training data","AI bias refers to systematic errors or unfairness in AI outputs, often resulting from biased or unrepresentative training data.",Artificial Intelligence (AI),AI Ethics
Which statement correctly explains healthcare AI?,AI systems that create new images from text descriptions or other inputs,"The application of AI to assist with diagnosis, treatment, and medical research",A branch of robotics focused on robots designed to resemble and act like humans,The amount of recent conversation an AI model can consider when generating a response,"B) The application of AI to assist with diagnosis, treatment, and medical research","Healthcare AI applies artificial intelligence to tasks like assisting diagnosis, personalizing treatment, and accelerating medical research.",Artificial Intelligence (AI),AI Applications
an AI dataset can be best defined as which of the following?,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,The process of using a trained AI model to make a prediction,The principle that AI systems' decisions should be understandable and explainable,A collection of data used to train and evaluate AI models,D) A collection of data used to train and evaluate AI models,"An AI dataset is a structured collection of data used to train, validate, and test AI models.",Artificial Intelligence (AI),AI Basics
an AI winter can be best defined as which of the following?,AI systems used to handle customer inquiries automatically,A period of reduced funding and interest in artificial intelligence research,The principle that AI systems' decisions should be understandable and explainable,A structured collection of facts and rules used by an expert system,B) A period of reduced funding and interest in artificial intelligence research,An 'AI winter' refers to historical periods when interest and funding for AI research significantly declined.,Artificial Intelligence (AI),AI History
Which of the following best describes speech recognition?,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,AI that analyzes data to forecast future outcomes,Technology that converts spoken language into text,An AI program that mimics the decision-making of a human expert,C) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
an AI chatbot's context window can be best defined as which of the following?,"AI that can create new content such as text, images, or audio",The process of teaching a model to perform a task using data,The practice of crafting effective inputs to get desired outputs from an AI model,The amount of recent conversation an AI model can consider when generating a response,D) The amount of recent conversation an AI model can consider when generating a response,A context window is the span of recent input text an AI model can take into account when generating its next response.,Artificial Intelligence (AI),AI Models
What is an AI winter?,The process of further training a pre-trained model on a specific dataset,A period of reduced funding and interest in artificial intelligence research,The input text given to a generative AI model to produce a response,A branch of robotics focused on robots designed to resemble and act like humans,B) A period of reduced funding and interest in artificial intelligence research,An 'AI winter' refers to historical periods when interest and funding for AI research significantly declined.,Artificial Intelligence (AI),AI History
Which option best explains the meaning of a virtual assistant?,AI systems that create new images from text descriptions or other inputs,An AI-powered application that performs tasks based on voice or text commands,A workshop widely considered the founding event of AI as a field of study,Laws and policies designed to govern the development and use of AI,B) An AI-powered application that performs tasks based on voice or text commands,"A virtual assistant, like Siri or Alexa, uses AI to perform tasks or answer questions based on user commands.",Artificial Intelligence (AI),AI Applications
Artificial Intelligence can be best defined as which of the following?,A technology that identifies individuals from facial features in images,A branch of robotics focused on robots designed to resemble and act like humans,The simulation of human intelligence by machines,A set of rules an AI system follows to process data and make decisions,C) The simulation of human intelligence by machines,"Artificial Intelligence (AI) refers to computer systems designed to simulate aspects of human intelligence, like reasoning and learning.",Artificial Intelligence (AI),AI Basics
Which statement correctly explains an AI prompt?,The process of teaching a model to perform a task using data,Using AI to perform tasks automatically without human intervention,The input text given to a generative AI model to produce a response,A program designed to simulate conversation with human users,C) The input text given to a generative AI model to produce a response,An AI prompt is the instruction or input text given to a generative AI model to elicit a specific response.,Artificial Intelligence (AI),Generative AI
Which option best explains the meaning of fraud detection AI?,A computing system inspired by the structure of the human brain,A collection of data used to train and evaluate AI models,AI systems used to identify potentially fraudulent transactions or activities,When an AI generates plausible-sounding but incorrect or fabricated information,C) AI systems used to identify potentially fraudulent transactions or activities,Fraud detection AI analyzes patterns in data to flag potentially fraudulent transactions or suspicious activity.,Artificial Intelligence (AI),AI Applications
Choose the correct definition of text-to-speech.,A period of reduced funding and interest in artificial intelligence research,Technology that converts written text into spoken audio,A computer vision task that identifies and locates objects within an image,The period when foundational concepts of artificial intelligence were first formally studied,B) Technology that converts written text into spoken audio,Text-to-speech technology converts written text into synthesized spoken audio output.,Artificial Intelligence (AI),Natural Language Processing
Choose the correct definition of an AI dataset.,"AI systems that can process and generate multiple types of data, like text and images together",A collection of data used to train and evaluate AI models,The process of using a trained AI model to make a prediction,A trained computational system used to make predictions or generate outputs,B) A collection of data used to train and evaluate AI models,"An AI dataset is a structured collection of data used to train, validate, and test AI models.",Artificial Intelligence (AI),AI Basics
Choose the correct definition of the Dartmouth Conference (1956).,The input text given to a generative AI model to produce a response,The protection of personal information used or generated by AI systems,A workshop widely considered the founding event of AI as a field of study,The principle that those who build or deploy AI should be responsible for its impact,C) A workshop widely considered the founding event of AI as a field of study,The 1956 Dartmouth Conference is widely considered the event that founded artificial intelligence as a formal field of study.,Artificial Intelligence (AI),AI History
Which of the following best describes predictive AI?,A technology that identifies individuals from facial features in images,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,AI that analyzes data to forecast future outcomes,Laws and policies designed to govern the development and use of AI,C) AI that analyzes data to forecast future outcomes,Predictive AI uses historical data and patterns to forecast future outcomes or trends.,Artificial Intelligence (AI),AI Applications
Which statement correctly explains AI accountability?,AI systems that create new images from text descriptions or other inputs,The principle that those who build or deploy AI should be responsible for its impact,A field of AI that enables computers to interpret visual information,Technology that converts written text into spoken audio,B) The principle that those who build or deploy AI should be responsible for its impact,AI accountability means those who create or deploy AI systems bear responsibility for the systems' outcomes and impacts.,Artificial Intelligence (AI),AI Ethics
a knowledge base (in AI) can be best defined as which of the following?,The amount of recent conversation an AI model can consider when generating a response,"AI that can create new content such as text, images, or audio",The input text given to a generative AI model to produce a response,A structured collection of facts and rules used by an expert system,D) A structured collection of facts and rules used by an expert system,A knowledge base is a structured store of facts and rules that an expert system uses to reason and make decisions.,Artificial Intelligence (AI),Expert Systems
Which statement correctly explains an AI model?,A trained computational system used to make predictions or generate outputs,A branch of robotics focused on robots designed to resemble and act like humans,The protection of personal information used or generated by AI systems,The use of AI to automatically translate text from one language to another,A) A trained computational system used to make predictions or generate outputs,"An AI model is a computational system trained on data to make predictions, classifications, or generate outputs.",Artificial Intelligence (AI),AI Models
Choose the correct definition of a large language model (LLM).,An AI model trained on vast amounts of text to understand and generate language,An NLP technique used to determine the emotional tone of text,When an AI generates plausible-sounding but incorrect or fabricated information,A trained computational system used to make predictions or generate outputs,A) An AI model trained on vast amounts of text to understand and generate language,A large language model (LLM) is trained on massive amounts of text data to understand and generate human-like language.,Artificial Intelligence (AI),AI Models
Which statement correctly explains the Dartmouth Conference (1956)?,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,Laws and policies designed to govern the development and use of AI,A workshop widely considered the founding event of AI as a field of study,An AI model trained on vast amounts of text to understand and generate language,C) A workshop widely considered the founding event of AI as a field of study,The 1956 Dartmouth Conference is widely considered the event that founded artificial intelligence as a formal field of study.,Artificial Intelligence (AI),AI History
What is humanoid robotics?,"The application of AI to assist with diagnosis, treatment, and medical research",When an AI generates plausible-sounding but incorrect or fabricated information,The process of using a trained AI model to make a prediction,A branch of robotics focused on robots designed to resemble and act like humans,D) A branch of robotics focused on robots designed to resemble and act like humans,Humanoid robotics focuses on designing robots that resemble the human body and can perform human-like movements and tasks.,Artificial Intelligence (AI),Robotics
Which option best explains the meaning of Artificial Intelligence?,The simulation of human intelligence by machines,The principle that AI systems' decisions should be understandable and explainable,Technology that converts images of text into machine-readable text,When an AI generates plausible-sounding but incorrect or fabricated information,A) The simulation of human intelligence by machines,"Artificial Intelligence (AI) refers to computer systems designed to simulate aspects of human intelligence, like reasoning and learning.",Artificial Intelligence (AI),AI Basics
Which statement correctly explains a knowledge base (in AI)?,Laws and policies designed to govern the development and use of AI,A branch of robotics focused on robots designed to resemble and act like humans,A structured collection of facts and rules used by an expert system,A workshop widely considered the founding event of AI as a field of study,C) A structured collection of facts and rules used by an expert system,A knowledge base is a structured store of facts and rules that an expert system uses to reason and make decisions.,Artificial Intelligence (AI),Expert Systems
Which of the following best describes AI ethics?,The protection of personal information used or generated by AI systems,The study of moral issues surrounding the development and use of AI,The simulation of human intelligence by machines,The use of AI to automatically translate text from one language to another,B) The study of moral issues surrounding the development and use of AI,"AI ethics examines the moral implications of developing and deploying AI, including fairness, privacy, and accountability.",Artificial Intelligence (AI),AI Ethics
predictive AI can be best defined as which of the following?,AI that analyzes data to forecast future outcomes,The process of teaching a model to perform a task using data,A computing system inspired by the structure of the human brain,An NLP technique used to determine the emotional tone of text,A) AI that analyzes data to forecast future outcomes,Predictive AI uses historical data and patterns to forecast future outcomes or trends.,Artificial Intelligence (AI),AI Applications
Which of the following best describes AI ethics?,The study of moral issues surrounding the development and use of AI,The input text given to a generative AI model to produce a response,A field of AI focused on enabling computers to understand human language,A structured collection of facts and rules used by an expert system,A) The study of moral issues surrounding the development and use of AI,"AI ethics examines the moral implications of developing and deploying AI, including fairness, privacy, and accountability.",Artificial Intelligence (AI),AI Ethics
Which statement correctly explains speech recognition?,Technology that converts spoken language into text,"AI systems that can process and generate multiple types of data, like text and images together",A technology that identifies individuals from facial features in images,A branch of robotics focused on robots designed to resemble and act like humans,A) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
Which of the following best describes AI transparency?,A vehicle that uses AI and sensors to drive without human control,A trained computational system used to make predictions or generate outputs,A field of AI that enables computers to interpret visual information,The principle that AI systems' decisions should be understandable and explainable,D) The principle that AI systems' decisions should be understandable and explainable,AI transparency refers to the goal of making an AI system's decision-making process understandable and explainable to humans.,Artificial Intelligence (AI),AI Ethics
Choose the correct definition of predictive AI.,A collection of data used to train and evaluate AI models,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,AI that analyzes data to forecast future outcomes,"AI that can create new content such as text, images, or audio",C) AI that analyzes data to forecast future outcomes,Predictive AI uses historical data and patterns to forecast future outcomes or trends.,Artificial Intelligence (AI),AI Applications
Which option best explains the meaning of a foundation model?,A large AI model trained on broad data that can be adapted to many tasks,"AI that can create new content such as text, images, or audio",The principle that AI systems' decisions should be understandable and explainable,A trained computational system used to make predictions or generate outputs,A) A large AI model trained on broad data that can be adapted to many tasks,"A foundation model is a large AI model trained on broad data, which can then be adapted or fine-tuned for many different tasks.",Artificial Intelligence (AI),AI Models
sentiment analysis can be best defined as which of the following?,"AI that can create new content such as text, images, or audio",An NLP technique used to determine the emotional tone of text,"Systematic and unfair skew in AI outputs, often due to biased training data",The study of moral issues surrounding the development and use of AI,B) An NLP technique used to determine the emotional tone of text,"Sentiment analysis is an NLP technique that determines whether text expresses a positive, negative, or neutral sentiment.",Artificial Intelligence (AI),Natural Language Processing
Choose the correct definition of speech recognition.,The protection of personal information used or generated by AI systems,Technology that converts spoken language into text,An NLP technique used to determine the emotional tone of text,A vehicle that uses AI and sensors to drive without human control,B) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
Which statement correctly explains Natural Language Processing (NLP)?,A field of AI focused on enabling computers to understand human language,AI systems used to handle customer inquiries automatically,"Systematic and unfair skew in AI outputs, often due to biased training data",The process of further training a pre-trained model on a specific dataset,A) A field of AI focused on enabling computers to understand human language,"NLP (Natural Language Processing) enables computers to understand, interpret, and generate human language.",Artificial Intelligence (AI),Natural Language Processing
speech recognition can be best defined as which of the following?,The study of moral issues surrounding the development and use of AI,Technology that converts spoken language into text,AI systems that create new images from text descriptions or other inputs,The amount of recent conversation an AI model can consider when generating a response,B) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
Which statement correctly explains image classification?,A branch of robotics focused on robots designed to resemble and act like humans,"AI systems that can process and generate multiple types of data, like text and images together",A computer vision task of assigning a label or category to an image,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,C) A computer vision task of assigning a label or category to an image,Image classification is a computer vision task where a model assigns a category or label to an input image.,Artificial Intelligence (AI),Computer Vision
Which of the following best describes AI ethics?,A set of rules an AI system follows to process data and make decisions,The study of moral issues surrounding the development and use of AI,AI systems that suggest products or content based on user data,"AI systems that can process and generate multiple types of data, like text and images together",B) The study of moral issues surrounding the development and use of AI,"AI ethics examines the moral implications of developing and deploying AI, including fairness, privacy, and accountability.",Artificial Intelligence (AI),AI Ethics
Which statement correctly explains an expert system?,Technology that converts spoken language into text,An AI program that mimics the decision-making of a human expert,Laws and policies designed to govern the development and use of AI,A structured collection of facts and rules used by an expert system,B) An AI program that mimics the decision-making of a human expert,An expert system is an AI program designed to mimic the decision-making ability of a human expert in a specific domain.,Artificial Intelligence (AI),Expert Systems
Choose the correct definition of the Dartmouth Conference (1956).,A workshop widely considered the founding event of AI as a field of study,The use of AI to automatically translate text from one language to another,The simulation of human intelligence by machines,The period when foundational concepts of artificial intelligence were first formally studied,A) A workshop widely considered the founding event of AI as a field of study,The 1956 Dartmouth Conference is widely considered the event that founded artificial intelligence as a formal field of study.,Artificial Intelligence (AI),AI History
Which option best explains the meaning of an AI dataset?,A trained computational system used to make predictions or generate outputs,A vehicle that uses AI and sensors to drive without human control,The input text given to a generative AI model to produce a response,A collection of data used to train and evaluate AI models,D) A collection of data used to train and evaluate AI models,"An AI dataset is a structured collection of data used to train, validate, and test AI models.",Artificial Intelligence (AI),AI Basics
What is an AI model?,"A field involving the design and use of robots, often powered by AI","AI systems that can process and generate multiple types of data, like text and images together",A trained computational system used to make predictions or generate outputs,A collection of data used to train and evaluate AI models,C) A trained computational system used to make predictions or generate outputs,"An AI model is a computational system trained on data to make predictions, classifications, or generate outputs.",Artificial Intelligence (AI),AI Models
Which option best explains the meaning of optical character recognition (OCR)?,Technology that converts images of text into machine-readable text,AI systems used to handle customer inquiries automatically,A workshop widely considered the founding event of AI as a field of study,A vehicle that uses AI and sensors to drive without human control,A) Technology that converts images of text into machine-readable text,OCR (Optical Character Recognition) technology converts images of printed or handwritten text into machine-readable text.,Artificial Intelligence (AI),Computer Vision
the Turing Test can be best defined as which of the following?,When an AI generates plausible-sounding but incorrect or fabricated information,AI that analyzes data to forecast future outcomes,A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,A trained computational system used to make predictions or generate outputs,C) A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,"The Turing Test, proposed by Alan Turing, evaluates whether a machine's responses are indistinguishable from a human's.",Artificial Intelligence (AI),AI History
What is data privacy in AI?,A collection of data used to train and evaluate AI models,The simulation of human intelligence by machines,The principle that AI systems' decisions should be understandable and explainable,The protection of personal information used or generated by AI systems,D) The protection of personal information used or generated by AI systems,"Data privacy in AI refers to protecting personal or sensitive information that is collected, used, or generated by AI systems.",Artificial Intelligence (AI),AI Ethics
Which option best explains the meaning of an AI algorithm?,A set of rules an AI system follows to process data and make decisions,"Systematic and unfair skew in AI outputs, often due to biased training data",A computing system inspired by the structure of the human brain,The period when foundational concepts of artificial intelligence were first formally studied,A) A set of rules an AI system follows to process data and make decisions,An AI algorithm is a set of rules or procedures that an AI system follows to process data and produce results.,Artificial Intelligence (AI),AI Basics
Which of the following best describes a chatbot?,A field of AI that enables computers to interpret visual information,A program designed to simulate conversation with human users,An NLP technique used to determine the emotional tone of text,"The application of AI to assist with diagnosis, treatment, and medical research",B) A program designed to simulate conversation with human users,A chatbot is an AI-powered program designed to simulate conversation with human users through text or voice.,Artificial Intelligence (AI),AI Applications
Choose the correct definition of speech recognition.,The amount of recent conversation an AI model can consider when generating a response,The principle that those who build or deploy AI should be responsible for its impact,Technology that converts spoken language into text,A structured collection of facts and rules used by an expert system,C) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
What is AI ethics?,A period of reduced funding and interest in artificial intelligence research,A computer vision task that identifies and locates objects within an image,The study of moral issues surrounding the development and use of AI,When an AI generates plausible-sounding but incorrect or fabricated information,C) The study of moral issues surrounding the development and use of AI,"AI ethics examines the moral implications of developing and deploying AI, including fairness, privacy, and accountability.",Artificial Intelligence (AI),AI Ethics
What is Natural Language Processing (NLP)?,An AI-powered application that performs tasks based on voice or text commands,A collection of data used to train and evaluate AI models,A field of AI focused on enabling computers to understand human language,"The application of AI to assist with diagnosis, treatment, and medical research",C) A field of AI focused on enabling computers to understand human language,"NLP (Natural Language Processing) enables computers to understand, interpret, and generate human language.",Artificial Intelligence (AI),Natural Language Processing
Which option best explains the meaning of a neural network?,A computing system inspired by the structure of the human brain,An AI model trained on vast amounts of text to understand and generate language,The input text given to a generative AI model to produce a response,AI that analyzes data to forecast future outcomes,A) A computing system inspired by the structure of the human brain,"A neural network is a computing system loosely modeled on the human brain, made of interconnected nodes (neurons).",Artificial Intelligence (AI),AI Models
What is AI bias?,A structured collection of facts and rules used by an expert system,The process of using a trained AI model to make a prediction,"Systematic and unfair skew in AI outputs, often due to biased training data",AI systems used to identify potentially fraudulent transactions or activities,"C) Systematic and unfair skew in AI outputs, often due to biased training data","AI bias refers to systematic errors or unfairness in AI outputs, often resulting from biased or unrepresentative training data.",Artificial Intelligence (AI),AI Ethics
Which statement correctly explains customer service AI?,AI systems used to handle customer inquiries automatically,Technology that converts spoken language into text,The practice of crafting effective inputs to get desired outputs from an AI model,AI systems that suggest products or content based on user data,A) AI systems used to handle customer inquiries automatically,"Customer service AI, such as chatbots, is used by businesses to automatically handle and respond to customer inquiries.",Artificial Intelligence (AI),AI Applications
Choose the correct definition of image generation AI.,A computing system inspired by the structure of the human brain,AI systems that create new images from text descriptions or other inputs,A computer vision task of assigning a label or category to an image,A field of AI focused on enabling computers to understand human language,B) AI systems that create new images from text descriptions or other inputs,"Image generation AI creates new visual content, often from a text description, using generative models.",Artificial Intelligence (AI),Generative AI
What is predictive AI?,AI systems used to handle customer inquiries automatically,The use of robots in manufacturing and industrial processes,The principle that AI systems' decisions should be understandable and explainable,AI that analyzes data to forecast future outcomes,D) AI that analyzes data to forecast future outcomes,Predictive AI uses historical data and patterns to forecast future outcomes or trends.,Artificial Intelligence (AI),AI Applications
Which option best explains the meaning of facial recognition?,A vehicle that uses AI and sensors to drive without human control,A technology that identifies individuals from facial features in images,The amount of recent conversation an AI model can consider when generating a response,A computer vision task that identifies and locates objects within an image,B) A technology that identifies individuals from facial features in images,Facial recognition uses computer vision to identify or verify individuals based on their facial features.,Artificial Intelligence (AI),Computer Vision
a knowledge base (in AI) can be best defined as which of the following?,A structured collection of facts and rules used by an expert system,AI systems used to identify potentially fraudulent transactions or activities,A field of AI that enables computers to interpret visual information,The study of moral issues surrounding the development and use of AI,A) A structured collection of facts and rules used by an expert system,A knowledge base is a structured store of facts and rules that an expert system uses to reason and make decisions.,Artificial Intelligence (AI),Expert Systems
What is an AI model?,"AI that can create new content such as text, images, or audio",Technology that converts written text into spoken audio,The protection of personal information used or generated by AI systems,A trained computational system used to make predictions or generate outputs,D) A trained computational system used to make predictions or generate outputs,"An AI model is a computational system trained on data to make predictions, classifications, or generate outputs.",Artificial Intelligence (AI),AI Models
