Choose the correct definition of a trackpad.,An input device that reads barcodes to retrieve product information,A device that connects multiple devices on a local network,A touch-sensitive input device commonly found on laptops,An input device that allows drawing directly with a stylus,C) A touch-sensitive input device commonly found on laptops,"A trackpad is a touch-sensitive input device, commonly built into laptops, used to control the cursor.",Hardware,Input Devices
computer hardware can be best defined as which of the following?,A display that can also function as an input device via touch,A type of ROM that can be electrically erased and reprogrammed,"The physical, tangible components of a computer",A device used to record or stream video input from another source,"C) The physical, tangible components of a computer","Computer hardware refers to the physical components of a computer, such as the CPU, RAM, and monitor.",Hardware,Computer Components
Which of the following best describes the motherboard?,An input device that converts physical documents into digital images,The main circuit board that connects all computer components,A type of ROM that can be electrically erased and reprogrammed,"A drive that reads and writes data using CDs, DVDs, or Blu-ray discs",B) The main circuit board that connects all computer components,"The motherboard is the main circuit board that connects the CPU, RAM, storage, and other components together.",Hardware,Motherboard
Which of the following best describes EEPROM?,A type of ROM that can be electrically erased and reprogrammed,An input device used to type text and commands,A method of combining multiple drives for redundancy or performance,"Read-Only Memory, permanent memory that stores essential startup instructions",A) A type of ROM that can be electrically erased and reprogrammed,EEPROM (Electrically Erasable Programmable Read-Only Memory) is a type of ROM that can be erased and rewritten electrically.,Hardware,ROM
a Bluetooth adapter can be best defined as which of the following?,An input device used to capture video for a computer,An output device that produces sound,The smallest and fastest level of CPU cache memory,A hardware component that enables wireless short-range communication,D) A hardware component that enables wireless short-range communication,A Bluetooth adapter enables a device to communicate wirelessly with other Bluetooth-enabled devices over short distances.,Hardware,Computer Components
Which of the following best describes an NVMe SSD?,An output device that produces sound,An output device that displays visual information,"Universal Serial Bus port, used to connect peripherals to a computer",A high-speed SSD that connects directly via the PCIe interface,D) A high-speed SSD that connects directly via the PCIe interface,"An NVMe SSD connects via the high-speed PCIe interface, offering significantly faster performance than SATA-based SSDs.",Hardware,Storage
Choose the correct definition of a USB port.,An output device that displays visual information,The main circuit board that connects all computer components,"Universal Serial Bus port, used to connect peripherals to a computer",An input device used to type text and commands,"C) Universal Serial Bus port, used to connect peripherals to a computer","A USB (Universal Serial Bus) port is a standard connector used to attach peripherals like keyboards, drives, and printers.",Hardware,Ports & Connectors
RAID (storage) can be best defined as which of the following?,An output device that displays images or video onto a large surface,An input device that converts physical documents into digital images,A method of combining multiple drives for redundancy or performance,The enclosure that houses and protects a computer's internal components,C) A method of combining multiple drives for redundancy or performance,RAID (Redundant Array of Independent Disks) combines multiple physical drives to improve performance or provide data redundancy.,Hardware,Storage
a multi-core processor can be best defined as which of the following?,A modern firmware interface that replaces traditional BIOS in many systems,A CPU containing two or more independent processing cores,A type of printer that sprays tiny droplets of ink onto paper,A device that expands a laptop's connectivity by adding multiple ports,B) A CPU containing two or more independent processing cores,"A multi-core processor contains two or more independent cores, allowing multiple instructions to be processed simultaneously.",Hardware,CPU
Which of the following best describes a monitor?,A personal audio output device worn over or in the ears,An output device that displays visual information,A device that expands a laptop's connectivity by adding multiple ports,The enclosure that houses and protects a computer's internal components,B) An output device that displays visual information,"A monitor is an output device that displays visual output from a computer, such as text and images.",Hardware,Output Devices
What is a CMOS battery?,A metal component that draws heat away from a processor,"Very fast, small-capacity memory located close to the CPU",A small battery that powers the motherboard's BIOS settings when the PC is off,A display that can also function as an input device via touch,C) A small battery that powers the motherboard's BIOS settings when the PC is off,"A CMOS battery powers the motherboard's memory that stores BIOS settings, like the system clock, when the computer is off.",Hardware,Motherboard
Which of the following best describes a switch (networking hardware)?,A device that connects multiple devices on a local network,A socket on the motherboard used to add additional hardware cards,An input device commonly used for gaming and simulations,"The physical, tangible components of a computer",A) A device that connects multiple devices on a local network,"A network switch is a hardware device that connects multiple devices within a local area network, forwarding data efficiently.",Hardware,Computer Components
a GPU can be best defined as which of the following?,"Graphics Processing Unit, a chip specialized for rendering images and video",A device that expands a laptop's connectivity by adding multiple ports,A hardware component that connects a computer to a network,"A newer, reversible USB connector type supporting fast data and power","A) Graphics Processing Unit, a chip specialized for rendering images and video","A GPU (Graphics Processing Unit) is specialized hardware designed to accelerate rendering of images, video, and graphics.",Hardware,Computer Components
Which of the following best describes a network interface card (NIC)?,A hardware component that connects a computer to a network,A device that connects multiple devices on a local network,The main circuit board that connects all computer components,Memory that retains data even when power is removed,A) A hardware component that connects a computer to a network,"A network interface card (NIC) allows a computer to connect to a network, either through a cable or wirelessly.",Hardware,Computer Components
Which statement correctly explains a CPU core?,An independent processing unit within a CPU,A hardware component that enables wireless short-range communication,SSDs are faster than HDDs because they have no moving mechanical parts,A device that connects multiple devices on a local network,A) An independent processing unit within a CPU,A CPU core is an independent processing unit within a CPU capable of executing instructions on its own.,Hardware,CPU
Which of the following best describes BIOS?,"Random Access Memory, temporary memory used while a computer is running","Basic Input/Output System, firmware that initializes hardware during startup",An input device that allows drawing directly with a stylus,An input device that captures audio,"B) Basic Input/Output System, firmware that initializes hardware during startup",BIOS (Basic Input/Output System) is firmware that initializes and tests hardware components when a computer is powered on.,Hardware,Computer Components
Choose the correct definition of a router (as hardware).,An input device that allows drawing directly with a stylus,A small removable flash memory card used in cameras and other devices,A networking device that directs data traffic between networks,A device that converts digital signals for transmission over telephone or cable lines,C) A networking device that directs data traffic between networks,"A router is a networking hardware device that forwards data packets between computer networks, such as connecting a home to the internet.",Hardware,Computer Components
Which option best explains the meaning of a microphone?,"A small, very fast storage location within the CPU",An input device that captures audio,A port used to connect a computer to a wired network,An older analog video port used to connect monitors,B) An input device that captures audio,A microphone is an input device that converts sound waves into electrical signals for a computer to process.,Hardware,Input Devices
Choose the correct definition of cache memory.,A device that converts digital signals for transmission over telephone or cable lines,An input device that reads barcodes to retrieve product information,An output device that displays images or video onto a large surface,"Very fast, small-capacity memory located close to the CPU","D) Very fast, small-capacity memory located close to the CPU","Cache memory is small, very fast memory located on or near the CPU to speed up access to frequently used data.",Hardware,CPU
Choose the correct definition of a router (as hardware).,A metal component that draws heat away from a processor,An output device that displays visual information,"A small, very fast storage location within the CPU",A networking device that directs data traffic between networks,D) A networking device that directs data traffic between networks,"A router is a networking hardware device that forwards data packets between computer networks, such as connecting a home to the internet.",Hardware,Computer Components
Choose the correct definition of a Bluetooth adapter.,A type of printer that sprays tiny droplets of ink onto paper,"A newer, reversible USB connector type supporting fast data and power",An independent processing unit within a CPU,A hardware component that enables wireless short-range communication,D) A hardware component that enables wireless short-range communication,A Bluetooth adapter enables a device to communicate wirelessly with other Bluetooth-enabled devices over short distances.,Hardware,Computer Components
Which option best explains the meaning of a monitor?,A type of RAM technology that transfers data on both clock edges,A rechargeable power source that allows a laptop to run without being plugged in,An output device that displays visual information,An independent processing unit within a CPU,C) An output device that displays visual information,"A monitor is an output device that displays visual output from a computer, such as text and images.",Hardware,Output Devices
a network interface card (NIC) can be best defined as which of the following?,A hardware component that connects a computer to a network,A component that converts electrical power for use by computer parts,An output device that produces a physical copy of digital documents,A storage device with no moving parts that uses flash memory,A) A hardware component that connects a computer to a network,"A network interface card (NIC) allows a computer to connect to a network, either through a cable or wirelessly.",Hardware,Computer Components
Which of the following best describes non-volatile memory?,Memory that retains data even when power is removed,"The rate at which a CPU executes instructions, measured in Hz",The smallest and fastest level of CPU cache memory,A storage device with no moving parts that uses flash memory,A) Memory that retains data even when power is removed,"Non-volatile memory, like ROM or SSDs, retains stored data even after the power supply is turned off.",Hardware,ROM
Which statement correctly explains an SD card?,An input device used to capture video for a computer,"Random Access Memory, temporary memory used while a computer is running",A small removable flash memory card used in cameras and other devices,A hardware component that connects a computer to a network,C) A small removable flash memory card used in cameras and other devices,"An SD (Secure Digital) card is a small, removable flash memory card commonly used in cameras, phones, and other devices.",Hardware,Storage
Which option best explains the meaning of a joystick?,A small removable flash memory card used in cameras and other devices,A personal audio output device worn over or in the ears,An input device commonly used for gaming and simulations,A device that converts digital signals for transmission over telephone or cable lines,C) An input device commonly used for gaming and simulations,"A joystick is an input device with a stick that pivots, commonly used for gaming and flight simulation control.",Hardware,Input Devices
Which option best explains the meaning of a Wi-Fi adapter?,A CPU containing two or more independent processing cores,An older analog video port used to connect monitors,A hardware component that enables a device to connect to wireless networks,A hardware component that connects a computer to a network,C) A hardware component that enables a device to connect to wireless networks,A Wi-Fi adapter is hardware that allows a computer or device to connect to a wireless local area network.,Hardware,Computer Components
headphones can be best defined as which of the following?,A touch-sensitive input device commonly found on laptops,A personal audio output device worn over or in the ears,A socket on the motherboard used to add additional hardware cards,An input device that captures audio,B) A personal audio output device worn over or in the ears,Headphones are personal audio output devices worn over or inserted into the ears to listen to sound privately.,Hardware,Output Devices
Which of the following best describes a barcode scanner?,"A digital display interface used to connect monitors, similar to HDMI",An input device that reads barcodes to retrieve product information,The smallest and fastest level of CPU cache memory,A storage device that uses spinning magnetic disks to store data,B) An input device that reads barcodes to retrieve product information,A barcode scanner is an input device that reads printed barcodes and converts them into data a computer can process.,Hardware,Input Devices
Which of the following best describes a microphone?,An input device that captures audio,A cooling method using circulated liquid to remove heat from components,An output device that displays visual information,"A newer, reversible USB connector type supporting fast data and power",A) An input device that captures audio,A microphone is an input device that converts sound waves into electrical signals for a computer to process.,Hardware,Input Devices
What is a cooling fan?,A pointing input device used to interact with a graphical interface,A set of chips on the motherboard that manages data flow between components,A component used to dissipate heat and cool computer parts,A device that connects multiple devices on a local network,C) A component used to dissipate heat and cool computer parts,A cooling fan helps dissipate heat generated by components like the CPU and GPU to prevent overheating.,Hardware,Computer Components
Which statement correctly explains a Wi-Fi adapter?,A hardware component that enables a device to connect to wireless networks,"Graphics Processing Unit, a chip specialized for rendering images and video",An input device commonly used for gaming and simulations,A personal audio output device worn over or in the ears,A) A hardware component that enables a device to connect to wireless networks,A Wi-Fi adapter is hardware that allows a computer or device to connect to a wireless local area network.,Hardware,Computer Components
an Ethernet port can be best defined as which of the following?,An output device that displays visual information,A port used to transmit high-definition video and audio,A socket on the motherboard used to add additional hardware cards,A port used to connect a computer to a wired network,D) A port used to connect a computer to a wired network,An Ethernet port connects a computer to a wired local area network (LAN) using a network cable.,Hardware,Ports & Connectors
What is an expansion slot?,A component used to dissipate heat and cool computer parts,A storage device that uses spinning magnetic disks to store data,An input device that reads barcodes to retrieve product information,A socket on the motherboard used to add additional hardware cards,D) A socket on the motherboard used to add additional hardware cards,"An expansion slot on a motherboard allows additional hardware cards, like graphics cards, to be installed.",Hardware,Motherboard
A processor's clock speed is 5.34 GHz. What is this in MHz?,5640.0 MHz,5240.0 MHz,5340.0 MHz,5440.0 MHz,C,"1 GHz = 1000 MHz, so 5.34 GHz = 5.34 × 1000 = 5340.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 1146 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,14.17,9.17,7.17,6.17,B,Bandwidth = Data rate × Bus width = 1146 MT/s × 8 bytes ≈ 9.17 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 0.76 GHz. What is this in MHz?,760.0 MHz,1060.0 MHz,460.0 MHz,260.0 MHz,A,"1 GHz = 1000 MHz, so 0.76 GHz = 0.76 × 1000 = 760.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 651 watts and runs for 19.6 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",13.260,12.760,11.960,12.860,B,Energy (kWh) = (Watts × Hours) / 1000 = (651 × 19.6) / 1000 ≈ 12.760 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 1214 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,1.71,9.71,4.71,6.71,B,Bandwidth = Data rate × Bus width = 1214 MT/s × 8 bytes ≈ 9.71 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 4802 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,40.42,36.42,38.42,30.42,C,Bandwidth = Data rate × Bus width = 4802 MT/s × 8 bytes ≈ 38.42 GB/s.,Hardware,RAM Bandwidth Calculations
What is ECC (Error-Correcting Code) memory?,a method of combining multiple physical disk drives into one or more logical units for redundancy or performance,"a storage medium, such as a CD or DVD, that uses laser technology to read and write data","the specification defining the size, shape, and layout of a motherboard, such as ATX or Micro-ATX",a type of computer memory that can detect and correct common types of internal data corruption,D,ECC (Error-Correcting Code) memory is: a type of computer memory that can detect and correct common types of internal data corruption,Hardware,Memory
A processor's clock speed is 6.21 GHz. What is this in MHz?,6510.0 MHz,6210.0 MHz,5410.0 MHz,6710.0 MHz,B,"1 GHz = 1000 MHz, so 6.21 GHz = 6.21 × 1000 = 6210.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 576 watts and runs for 22.7 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",12.575,12.775,13.575,13.075,D,Energy (kWh) = (Watts × Hours) / 1000 = (576 × 22.7) / 1000 ≈ 13.075 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 4411 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,27.29,38.29,43.29,35.29,D,Bandwidth = Data rate × Bus width = 4411 MT/s × 8 bytes ≈ 35.29 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 7111 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,53.89,64.89,56.89,61.89,C,Bandwidth = Data rate × Bus width = 7111 MT/s × 8 bytes ≈ 56.89 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 2.07 GHz. What is this in MHz?,2870.0 MHz,2070.0 MHz,2370.0 MHz,1570.0 MHz,B,"1 GHz = 1000 MHz, so 2.07 GHz = 2.07 × 1000 = 2070.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 283 watts and runs for 9.9 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.102,2.002,2.802,3.302,C,Energy (kWh) = (Watts × Hours) / 1000 = (283 × 9.9) / 1000 ≈ 2.802 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 4850 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,46.80,38.80,41.80,33.80,B,Bandwidth = Data rate × Bus width = 4850 MT/s × 8 bytes ≈ 38.80 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 4.63 GHz. What is this in MHz?,4930.0 MHz,4130.0 MHz,4630.0 MHz,3830.0 MHz,C,"1 GHz = 1000 MHz, so 4.63 GHz = 4.63 × 1000 = 4630.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 817 watts and runs for 16.5 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",13.480,13.380,12.980,13.780,A,Energy (kWh) = (Watts × Hours) / 1000 = (817 × 16.5) / 1000 ≈ 13.480 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 178 watts and runs for 8.4 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",1.595,1.195,1.995,1.495,D,Energy (kWh) = (Watts × Hours) / 1000 = (178 × 8.4) / 1000 ≈ 1.495 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 2917 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,15.34,23.34,21.34,31.34,B,Bandwidth = Data rate × Bus width = 2917 MT/s × 8 bytes ≈ 23.34 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 288 watts and runs for 21.5 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",6.992,6.192,5.692,6.492,B,Energy (kWh) = (Watts × Hours) / 1000 = (288 × 21.5) / 1000 ≈ 6.192 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 5518 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,47.14,49.14,36.14,44.14,D,Bandwidth = Data rate × Bus width = 5518 MT/s × 8 bytes ≈ 44.14 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 4049 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,24.39,35.39,32.39,29.39,C,Bandwidth = Data rate × Bus width = 4049 MT/s × 8 bytes ≈ 32.39 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 70 watts and runs for 8.8 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",0.516,0.116,1.416,0.616,D,Energy (kWh) = (Watts × Hours) / 1000 = (70 × 8.8) / 1000 ≈ 0.616 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 329 watts and runs for 16.5 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",5.928,5.428,4.628,5.128,B,Energy (kWh) = (Watts × Hours) / 1000 = (329 × 16.5) / 1000 ≈ 5.428 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 7215 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,65.72,59.72,57.72,52.72,C,Bandwidth = Data rate × Bus width = 7215 MT/s × 8 bytes ≈ 57.72 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 655 watts and runs for 12.5 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",8.988,7.388,8.188,8.288,C,Energy (kWh) = (Watts × Hours) / 1000 = (655 × 12.5) / 1000 ≈ 8.188 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 6.26 GHz. What is this in MHz?,6260.0 MHz,7060.0 MHz,6760.0 MHz,5960.0 MHz,A,"1 GHz = 1000 MHz, so 6.26 GHz = 6.26 × 1000 = 6260.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 4.57 GHz. What is this in MHz?,4570.0 MHz,4070.0 MHz,4870.0 MHz,4270.0 MHz,A,"1 GHz = 1000 MHz, so 4.57 GHz = 4.57 × 1000 = 4570.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 6333 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,42.66,47.66,53.66,50.66,D,Bandwidth = Data rate × Bus width = 6333 MT/s × 8 bytes ≈ 50.66 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 454 watts and runs for 13.4 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",6.384,5.784,6.584,6.084,D,Energy (kWh) = (Watts × Hours) / 1000 = (454 × 13.4) / 1000 ≈ 6.084 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 776 watts and runs for 16.2 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",12.271,13.371,12.571,13.071,C,Energy (kWh) = (Watts × Hours) / 1000 = (776 × 16.2) / 1000 ≈ 12.571 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 703 watts and runs for 13.1 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",9.709,9.209,10.009,8.909,B,Energy (kWh) = (Watts × Hours) / 1000 = (703 × 13.1) / 1000 ≈ 9.209 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 8052 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,69.42,72.42,64.42,67.42,C,Bandwidth = Data rate × Bus width = 8052 MT/s × 8 bytes ≈ 64.42 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 7453 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,67.62,64.62,62.62,59.62,D,Bandwidth = Data rate × Bus width = 7453 MT/s × 8 bytes ≈ 59.62 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 0.7 GHz. What is this in MHz?,1000.0 MHz,800.0 MHz,700.0 MHz,600.0 MHz,C,"1 GHz = 1000 MHz, so 0.7 GHz = 0.7 × 1000 = 700.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 305 watts and runs for 4.6 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",1.503,1.403,0.903,2.203,B,Energy (kWh) = (Watts × Hours) / 1000 = (305 × 4.6) / 1000 ≈ 1.403 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 4945 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,36.56,44.56,39.56,34.56,C,Bandwidth = Data rate × Bus width = 4945 MT/s × 8 bytes ≈ 39.56 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 3539 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,23.31,25.31,31.31,28.31,D,Bandwidth = Data rate × Bus width = 3539 MT/s × 8 bytes ≈ 28.31 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 549 watts and runs for 6.4 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.214,3.414,4.014,3.514,D,Energy (kWh) = (Watts × Hours) / 1000 = (549 × 6.4) / 1000 ≈ 3.514 kWh.,Hardware,Power Consumption Calculations
"Which term matches this description: ""a memory configuration using two RAM modules simultaneously to increase data transfer speeds""?",dual-channel memory,a plotter,overclocking,a hub (networking device),A,The description matches dual-channel memory: a memory configuration using two RAM modules simultaneously to increase data transfer speeds,Hardware,Memory
A RAM module has a data transfer rate of 5163 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,41.30,44.30,39.30,43.30,A,Bandwidth = Data rate × Bus width = 5163 MT/s × 8 bytes ≈ 41.30 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 6619 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,50.95,44.95,49.95,52.95,D,Bandwidth = Data rate × Bus width = 6619 MT/s × 8 bytes ≈ 52.95 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 4.31 GHz. What is this in MHz?,5110.0 MHz,3510.0 MHz,3810.0 MHz,4310.0 MHz,D,"1 GHz = 1000 MHz, so 4.31 GHz = 4.31 × 1000 = 4310.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 2.36 GHz. What is this in MHz?,2460.0 MHz,2260.0 MHz,2360.0 MHz,1560.0 MHz,C,"1 GHz = 1000 MHz, so 2.36 GHz = 2.36 × 1000 = 2360.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 4265 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,37.12,31.12,34.12,26.12,C,Bandwidth = Data rate × Bus width = 4265 MT/s × 8 bytes ≈ 34.12 GB/s.,Hardware,RAM Bandwidth Calculations
"Fill in the blank: ______ refers to ""a modern firmware interface that replaces traditional BIOS, offering more features and faster boot times"".",UEFI (Unified Extensible Firmware Interface),a graphics card's VRAM,a hub (networking device),a laptop battery,A,"UEFI (Unified Extensible Firmware Interface) refers to: a modern firmware interface that replaces traditional BIOS, offering more features and faster boot times",Hardware,Motherboard
A RAM module has a data transfer rate of 3142 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,20.14,22.14,27.14,25.14,D,Bandwidth = Data rate × Bus width = 3142 MT/s × 8 bytes ≈ 25.14 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 4.98 GHz. What is this in MHz?,5080.0 MHz,5780.0 MHz,4980.0 MHz,5480.0 MHz,C,"1 GHz = 1000 MHz, so 4.98 GHz = 4.98 × 1000 = 4980.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 409 watts and runs for 7.0 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",2.363,2.863,3.663,3.363,B,Energy (kWh) = (Watts × Hours) / 1000 = (409 × 7.0) / 1000 ≈ 2.863 kWh.,Hardware,Power Consumption Calculations
What hardware component is often called the 'brain' of a computer?,Central Processing Unit,The CPU,A modem,Universal Serial Bus,B,"The CPU, or processor, is often referred to as the brain of the computer.",Hardware,Processors
A processor's clock speed is 5.8 GHz. What is this in MHz?,5800.0 MHz,6100.0 MHz,5700.0 MHz,5300.0 MHz,A,"1 GHz = 1000 MHz, so 5.8 GHz = 5.8 × 1000 = 5800.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 2023 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,16.18,14.18,18.18,24.18,A,Bandwidth = Data rate × Bus width = 2023 MT/s × 8 bytes ≈ 16.18 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 666 watts and runs for 5.6 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.730,3.430,3.630,4.030,A,Energy (kWh) = (Watts × Hours) / 1000 = (666 × 5.6) / 1000 ≈ 3.730 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 8238 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,65.90,63.90,67.90,73.90,A,Bandwidth = Data rate × Bus width = 8238 MT/s × 8 bytes ≈ 65.90 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 2.39 GHz. What is this in MHz?,2390.0 MHz,3190.0 MHz,2090.0 MHz,2490.0 MHz,A,"1 GHz = 1000 MHz, so 2.39 GHz = 2.39 × 1000 = 2390.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 0.55 GHz. What is this in MHz?,650.0 MHz,550.0 MHz,1350.0 MHz,1050.0 MHz,B,"1 GHz = 1000 MHz, so 0.55 GHz = 0.55 × 1000 = 550.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 0.34 GHz. What is this in MHz?,840.0 MHz,340.0 MHz,240.0 MHz,1140.0 MHz,B,"1 GHz = 1000 MHz, so 0.34 GHz = 0.34 × 1000 = 340.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 2.15 GHz. What is this in MHz?,2650.0 MHz,1850.0 MHz,1650.0 MHz,2150.0 MHz,D,"1 GHz = 1000 MHz, so 2.15 GHz = 2.15 × 1000 = 2150.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 491 watts and runs for 12.8 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",7.085,5.785,6.285,6.785,C,Energy (kWh) = (Watts × Hours) / 1000 = (491 × 12.8) / 1000 ≈ 6.285 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 1.0 GHz. What is this in MHz?,1000.0 MHz,1300.0 MHz,500.0 MHz,200.0 MHz,A,"1 GHz = 1000 MHz, so 1.0 GHz = 1.0 × 1000 = 1000.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 88 watts and runs for 11.9 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",0.947,0.747,0.547,1.047,D,Energy (kWh) = (Watts × Hours) / 1000 = (88 × 11.9) / 1000 ≈ 1.047 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 791 watts and runs for 23.6 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",18.668,18.168,17.868,18.368,A,Energy (kWh) = (Watts × Hours) / 1000 = (791 × 23.6) / 1000 ≈ 18.668 kWh.,Hardware,Power Consumption Calculations
