Choose the correct definition of HTTPS.,A system used to store and manage data for a web application,A pattern used to select and style HTML elements,A secure version of HTTP that encrypts data in transit,A web security vulnerability allowing attackers to inject malicious scripts,C) A secure version of HTTP that encrypts data in transit,"HTTPS is the secure version of HTTP, encrypting data exchanged between a browser and a server.",Web Development,Web Security
Which option best explains the meaning of a <div> element?,Data passed from a parent component to a child component in React,A generic container used to group content in HTML,"HyperText Markup Language, used to structure content on web pages",An inline container used to style a small piece of content in HTML,B) A generic container used to group content in HTML,A <div> is a generic container element in HTML used to group and structure content for styling or layout.,Web Development,HTML
Choose the correct definition of an HTML attribute.,Additional information provided within an HTML tag,A minimal web framework for building backend applications with Node.js,Software or hardware that serves web pages to clients,An HTTP method used to send new data to a server,A) Additional information provided within an HTML tag,"An HTML attribute provides additional information about an element, written within the opening tag, like 'class' or 'id'.",Web Development,HTML
Which of the following best describes React props?,A secure version of HTTP that encrypts data in transit,A reusable block of code that performs a specific task,Additional information provided within an HTML tag,Data passed from a parent component to a child component in React,D) Data passed from a parent component to a child component in React,React props (properties) are used to pass data from a parent component down to a child component.,Web Development,React
semantic HTML can be best defined as which of the following?,A widely used content management system for building websites,Using HTML elements that convey meaning about their content,A pattern used to select and style HTML elements,A markup element used to define the structure of content,B) Using HTML elements that convey meaning about their content,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,Web Development,HTML
What is responsive web design?,A CSS layout model designed for arranging items in a single dimension,A runtime environment that allows JavaScript to run outside the browser,A design approach that makes web pages adapt to different screen sizes,A markup element used to define the structure of content,C) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
Choose the correct definition of the DOM.,A generic container used to group content in HTML,"Document Object Model, a programming representation of a web page's structure","A reusable, self-contained piece of a user interface built with React",A service that stores website files and makes them accessible online,"B) Document Object Model, a programming representation of a web page's structure",The DOM (Document Object Model) is a programming interface representing the structure of a web page as a tree of objects.,Web Development,Frontend
Which statement correctly explains backend development?,Building the server-side logic and databases behind a website,A browser feature that stores data on a user's device with no expiration,A CSS technique used to apply styles based on device characteristics,A reusable block of code that performs a specific task,A) Building the server-side logic and databases behind a website,"Backend development involves building the server-side logic, databases, and APIs that power a website.",Web Development,Backend
a web server can be best defined as which of the following?,"Document Object Model, a programming representation of a web page's structure",Software or hardware that serves web pages to clients,A collection of tools and libraries that simplify building web applications,A markup element used to define the structure of content,B) Software or hardware that serves web pages to clients,"A web server stores, processes, and delivers web pages to clients (browsers) upon request.",Web Development,Backend
Which of the following best describes a JavaScript variable?,A named storage location used to hold data in JavaScript,A CSS technique used to apply styles based on device characteristics,"Document Object Model, a programming representation of a web page's structure","JavaScript Object Notation, a lightweight format for data exchange",A) A named storage location used to hold data in JavaScript,"A JavaScript variable, declared with var, let, or const, is a named storage location used to hold data.",Web Development,JavaScript
Which of the following best describes React?,A JavaScript library used to build user interfaces,An HTTP method used to send new data to a server,A service that stores website files and makes them accessible online,A unique identifier for a record in a database table,A) A JavaScript library used to build user interfaces,"React is a popular JavaScript library used to build interactive user interfaces, especially for single-page applications.",Web Development,React
Which of the following best describes responsive web design?,A set of rules that allows different software systems to communicate,A design approach that makes web pages adapt to different screen sizes,A CSS layout model designed for arranging items in a single dimension,Additional information provided within an HTML tag,B) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
Which option best explains the meaning of a web server?,Software or hardware that serves web pages to clients,Building the server-side logic and databases behind a website,An inline container used to style a small piece of content in HTML,Using HTML elements that convey meaning about their content,A) Software or hardware that serves web pages to clients,"A web server stores, processes, and delivers web pages to clients (browsers) upon request.",Web Development,Backend
Choose the correct definition of Flexbox.,A web security vulnerability that allows attackers to interfere with database queries,A reusable style identifier that can be applied to multiple HTML elements,A web app that loads a single HTML page and updates content dynamically,A CSS layout model designed for arranging items in a single dimension,D) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
What is Node.js?,Additional information provided within an HTML tag,A runtime environment that allows JavaScript to run outside the browser,"A digital certificate used to enable secure, encrypted connections",An API design style using standard HTTP methods to access resources,B) A runtime environment that allows JavaScript to run outside the browser,"Node.js is a runtime environment that allows JavaScript code to be executed on a server, outside of a web browser.",Web Development,Backend
Which of the following best describes WordPress?,Additional information provided within an HTML tag,A CSS layout system for arranging content in rows and columns,A package manager used to install and manage JavaScript libraries,A widely used content management system for building websites,D) A widely used content management system for building websites,"WordPress is a popular, open-source content management system used to build and manage websites without deep coding knowledge.",Web Development,Web Hosting
Which of the following best describes the DOM?,Software used to create and manage website content without coding,An API design style using standard HTTP methods to access resources,"Document Object Model, a programming representation of a web page's structure",Building the server-side logic and databases behind a website,"C) Document Object Model, a programming representation of a web page's structure",The DOM (Document Object Model) is a programming interface representing the structure of a web page as a tree of objects.,Web Development,Frontend
Which statement correctly explains Express.js?,Development covering both the frontend and backend of a web application,A widely used content management system for building websites,A minimal web framework for building backend applications with Node.js,An HTTP method used to send new data to a server,C) A minimal web framework for building backend applications with Node.js,Express.js is a minimal and flexible Node.js web framework used to build backend web applications and APIs.,Web Development,Backend
What is cross-site request forgery (CSRF)?,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A technique for updating parts of a web page without a full reload,A pattern used to select and style HTML elements,A widely used content management system for building websites,A) An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,CSRF (Cross-Site Request Forgery) tricks a logged-in user's browser into unknowingly performing an unwanted action on a trusted site.,Web Development,Web Security
What is npm?,A human-readable address used to identify a website,Data managed within a React component that can change over time,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A package manager used to install and manage JavaScript libraries,D) A package manager used to install and manage JavaScript libraries,"npm (Node Package Manager) is used to install, share, and manage JavaScript packages and dependencies.",Web Development,Backend
What is Flexbox?,A set of rules that allows different software systems to communicate,A browser feature that stores data on a user's device with no expiration,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A CSS layout model designed for arranging items in a single dimension,D) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
What is React state?,A service that stores website files and makes them accessible online,Data managed within a React component that can change over time,An ordered list of values stored in a single variable,"Document Object Model, a programming representation of a web page's structure",B) Data managed within a React component that can change over time,"React state refers to data managed within a component that can change over time, triggering re-renders when updated.",Web Development,React
a JavaScript variable can be best defined as which of the following?,A named storage location used to hold data in JavaScript,Development covering both the frontend and backend of a web application,An inline container used to style a small piece of content in HTML,A reusable block of code that performs a specific task,A) A named storage location used to hold data in JavaScript,"A JavaScript variable, declared with var, let, or const, is a named storage location used to hold data.",Web Development,JavaScript
Which of the following best describes a <span> element?,An inline container used to style a small piece of content in HTML,A reusable block of code that performs a specific task,"Document Object Model, a programming representation of a web page's structure",A runtime environment that allows JavaScript to run outside the browser,A) An inline container used to style a small piece of content in HTML,"A <span> is an inline container element in HTML, often used to apply styling to a small piece of text.",Web Development,HTML
Which statement correctly explains an HTML tag?,An HTTP method used to send new data to a server,A widely used content management system for building websites,A markup element used to define the structure of content,"Document Object Model, a programming representation of a web page's structure",C) A markup element used to define the structure of content,"An HTML tag, like <p> or <div>, is used to define and structure content within a web page.",Web Development,HTML
Bootstrap can be best defined as which of the following?,A collection of tools and libraries that simplify building web applications,"HyperText Markup Language, used to structure content on web pages",A front-end framework for building responsive web designs quickly,A markup element used to define the structure of content,C) A front-end framework for building responsive web designs quickly,Bootstrap is a popular front-end framework that provides pre-built components for building responsive websites quickly.,Web Development,Frontend
Which option best explains the meaning of a URL?,Development covering both the frontend and backend of a web application,"Uniform Resource Locator, the address of a resource on the web",Additional information provided within an HTML tag,A reusable style identifier that can be applied to multiple HTML elements,"B) Uniform Resource Locator, the address of a resource on the web","A URL (Uniform Resource Locator) is the address used to locate a resource, such as a webpage, on the internet.",Web Development,Frontend
server-side rendering (SSR) can be best defined as which of the following?,An HTTP method used to send new data to a server,Generating web page content on the server before sending it to the browser,"JavaScript Object Notation, a lightweight format for data exchange",An inline container used to style a small piece of content in HTML,B) Generating web page content on the server before sending it to the browser,Server-side rendering generates the full HTML content for a page on the server before sending it to the client's browser.,Web Development,Backend
Which of the following best describes a POST request?,Data passed from a parent component to a child component in React,"JavaScript Object Notation, a lightweight format for data exchange",An HTTP method used to send new data to a server,An API design style using standard HTTP methods to access resources,C) An HTTP method used to send new data to a server,"A POST request is an HTTP method used to submit new data to a server, such as form submissions.",Web Development,APIs
Which option best explains the meaning of backend development?,"Document Object Model, a programming representation of a web page's structure",Building the server-side logic and databases behind a website,A front-end framework for building responsive web designs quickly,Using HTML elements that convey meaning about their content,B) Building the server-side logic and databases behind a website,"Backend development involves building the server-side logic, databases, and APIs that power a website.",Web Development,Backend
What is an HTML tag?,A markup element used to define the structure of content,A collection of tools and libraries that simplify building web applications,A runtime environment that allows JavaScript to run outside the browser,A design approach that makes web pages adapt to different screen sizes,A) A markup element used to define the structure of content,"An HTML tag, like <p> or <div>, is used to define and structure content within a web page.",Web Development,HTML
Which statement correctly explains an array (in JavaScript)?,An ordered list of values stored in a single variable,A generic container used to group content in HTML,A pattern used to select and style HTML elements,A markup element used to define the structure of content,A) An ordered list of values stored in a single variable,"A JavaScript array is an ordered collection of values stored within a single variable, accessed by index.",Web Development,JavaScript
Choose the correct definition of a JavaScript variable.,A named storage location used to hold data in JavaScript,A CSS layout system for arranging content in rows and columns,"A digital certificate used to enable secure, encrypted connections",A service that stores website files and makes them accessible online,A) A named storage location used to hold data in JavaScript,"A JavaScript variable, declared with var, let, or const, is a named storage location used to hold data.",Web Development,JavaScript
a REST API can be best defined as which of the following?,Small pieces of data stored by a browser to remember information about a user,A web security vulnerability allowing attackers to inject malicious scripts,A named storage location used to hold data in JavaScript,An API design style using standard HTTP methods to access resources,D) An API design style using standard HTTP methods to access resources,"A REST API is a web API design style that uses standard HTTP methods (GET, POST, etc.) to interact with resources.",Web Development,APIs
Which statement correctly explains a React component?,An API design style using standard HTTP methods to access resources,A web app that loads a single HTML page and updates content dynamically,Data passed from a parent component to a child component in React,"A reusable, self-contained piece of a user interface built with React","D) A reusable, self-contained piece of a user interface built with React","A React component is a reusable, self-contained building block used to construct a user interface.",Web Development,React
Which of the following best describes an HTML attribute?,Additional information provided within an HTML tag,A package manager used to install and manage JavaScript libraries,A widely used content management system for building websites,A web security vulnerability that allows attackers to interfere with database queries,A) Additional information provided within an HTML tag,"An HTML attribute provides additional information about an element, written within the opening tag, like 'class' or 'id'.",Web Development,HTML
What is local storage (web)?,A design approach that makes web pages adapt to different screen sizes,A browser feature that stores data on a user's device with no expiration,A CSS technique used to apply styles based on device characteristics,A collection of tools and libraries that simplify building web applications,B) A browser feature that stores data on a user's device with no expiration,"Local storage is a web browser feature that stores key-value data on a user's device persistently, without an expiration date.",Web Development,Frontend
What is backend development?,"A digital certificate used to enable secure, encrypted connections",Building the server-side logic and databases behind a website,A web app that loads a single HTML page and updates content dynamically,"JavaScript Object Notation, a lightweight format for data exchange",B) Building the server-side logic and databases behind a website,"Backend development involves building the server-side logic, databases, and APIs that power a website.",Web Development,Backend
an array (in JavaScript) can be best defined as which of the following?,A design approach that makes web pages adapt to different screen sizes,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A web security vulnerability that allows attackers to interfere with database queries,An ordered list of values stored in a single variable,D) An ordered list of values stored in a single variable,"A JavaScript array is an ordered collection of values stored within a single variable, accessed by index.",Web Development,JavaScript
React can be best defined as which of the following?,A collection of tools and libraries that simplify building web applications,A runtime environment that allows JavaScript to run outside the browser,A CSS layout system for arranging content in rows and columns,A JavaScript library used to build user interfaces,D) A JavaScript library used to build user interfaces,"React is a popular JavaScript library used to build interactive user interfaces, especially for single-page applications.",Web Development,React
a primary key (database) can be best defined as which of the following?,A unique identifier for a record in a database table,"Uniform Resource Locator, the address of a resource on the web",A front-end framework for building responsive web designs quickly,A package manager used to install and manage JavaScript libraries,A) A unique identifier for a record in a database table,"A primary key is a unique identifier assigned to each record in a database table, ensuring no duplicates.",Web Development,Databases
Choose the correct definition of full-stack development.,"Uniform Resource Locator, the address of a resource on the web",Development covering both the frontend and backend of a web application,A unique identifier for a record in a database table,A front-end framework for building responsive web designs quickly,B) Development covering both the frontend and backend of a web application,Full-stack development involves working on both the frontend (client-facing) and backend (server-side) of a web application.,Web Development,Backend
Choose the correct definition of a <span> element.,A pattern used to select and style HTML elements,An inline container used to style a small piece of content in HTML,Data managed within a React component that can change over time,A generic container used to group content in HTML,B) An inline container used to style a small piece of content in HTML,"A <span> is an inline container element in HTML, often used to apply styling to a small piece of text.",Web Development,HTML
Which option best explains the meaning of an array (in JavaScript)?,An ordered list of values stored in a single variable,A runtime environment that allows JavaScript to run outside the browser,An HTTP method used to send new data to a server,"An action detected by a program, such as a click or keypress",A) An ordered list of values stored in a single variable,"A JavaScript array is an ordered collection of values stored within a single variable, accessed by index.",Web Development,JavaScript
Which of the following best describes server-side rendering (SSR)?,An HTTP method used to request data from a server,Generating web page content on the server before sending it to the browser,A CSS layout model designed for arranging items in a single dimension,A CSS layout system for arranging content in rows and columns,B) Generating web page content on the server before sending it to the browser,Server-side rendering generates the full HTML content for a page on the server before sending it to the client's browser.,Web Development,Backend
What is AJAX?,Data managed within a React component that can change over time,A technique for updating parts of a web page without a full reload,Additional information provided within an HTML tag,"Document Object Model, a programming representation of a web page's structure",B) A technique for updating parts of a web page without a full reload,AJAX (Asynchronous JavaScript and XML) allows web pages to update content dynamically without reloading the entire page.,Web Development,JavaScript
What is cookies (web)?,Small pieces of data stored by a browser to remember information about a user,A web app that loads a single HTML page and updates content dynamically,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,A widely used content management system for building websites,A) Small pieces of data stored by a browser to remember information about a user,Cookies are small pieces of data stored by a web browser to remember information about a user across sessions.,Web Development,Web Security
What is web hosting?,A pattern used to select and style HTML elements,An API design style using standard HTTP methods to access resources,A service that stores website files and makes them accessible online,A programming language used to add interactivity to web pages,C) A service that stores website files and makes them accessible online,"Web hosting is a service that stores a website's files on a server, making it accessible over the internet.",Web Development,Web Hosting
Bootstrap can be best defined as which of the following?,A technique for updating parts of a web page without a full reload,A CSS layout model designed for arranging items in a single dimension,A front-end framework for building responsive web designs quickly,A named storage location used to hold data in JavaScript,C) A front-end framework for building responsive web designs quickly,Bootstrap is a popular front-end framework that provides pre-built components for building responsive websites quickly.,Web Development,Frontend
What is an event (in JavaScript)?,"An action detected by a program, such as a click or keypress",A secure version of HTTP that encrypts data in transit,A package manager used to install and manage JavaScript libraries,A technique for updating parts of a web page without a full reload,"A) An action detected by a program, such as a click or keypress","An event in JavaScript is an action, like a mouse click or keypress, that a program can detect and respond to.",Web Development,JavaScript
Which statement correctly explains a CSS class?,A browser feature that stores data on a user's device with no expiration,A reusable style identifier that can be applied to multiple HTML elements,A web app that loads a single HTML page and updates content dynamically,Data managed within a React component that can change over time,B) A reusable style identifier that can be applied to multiple HTML elements,A CSS class is a reusable identifier that can be applied to multiple HTML elements to give them the same style.,Web Development,CSS
What is a REST API?,Using HTML elements that convey meaning about their content,A web security vulnerability allowing attackers to inject malicious scripts,Building the server-side logic and databases behind a website,An API design style using standard HTTP methods to access resources,D) An API design style using standard HTTP methods to access resources,"A REST API is a web API design style that uses standard HTTP methods (GET, POST, etc.) to interact with resources.",Web Development,APIs
What is a web framework?,A CSS technique used to apply styles based on device characteristics,Additional information provided within an HTML tag,"A reusable, self-contained piece of a user interface built with React",A collection of tools and libraries that simplify building web applications,D) A collection of tools and libraries that simplify building web applications,"A web framework provides pre-built tools, libraries, and conventions that simplify building web applications.",Web Development,Backend
Which option best explains the meaning of a media query?,A human-readable address used to identify a website,A design approach that makes web pages adapt to different screen sizes,A collection of tools and libraries that simplify building web applications,A CSS technique used to apply styles based on device characteristics,D) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Which option best explains the meaning of HTML?,"Building the visual, user-facing part of a website","A digital certificate used to enable secure, encrypted connections","HyperText Markup Language, used to structure content on web pages","Cascading Style Sheets, used to style and layout web pages","C) HyperText Markup Language, used to structure content on web pages",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,Web Development,HTML
Choose the correct definition of a CSS class.,"HyperText Markup Language, used to structure content on web pages",A pattern used to select and style HTML elements,A reusable style identifier that can be applied to multiple HTML elements,A design approach that makes web pages adapt to different screen sizes,C) A reusable style identifier that can be applied to multiple HTML elements,A CSS class is a reusable identifier that can be applied to multiple HTML elements to give them the same style.,Web Development,CSS
Which option best explains the meaning of CSS Grid?,A CSS layout system for arranging content in rows and columns,A secure version of HTTP that encrypts data in transit,A unique identifier for a record in a database table,An ordered list of values stored in a single variable,A) A CSS layout system for arranging content in rows and columns,CSS Grid is a two-dimensional layout system that allows arranging content into rows and columns.,Web Development,CSS
Choose the correct definition of an event (in JavaScript).,A CSS layout system for arranging content in rows and columns,A system used to store and manage data for a web application,"An action detected by a program, such as a click or keypress",An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,"C) An action detected by a program, such as a click or keypress","An event in JavaScript is an action, like a mouse click or keypress, that a program can detect and respond to.",Web Development,JavaScript
Which statement correctly explains React props?,An API design style using standard HTTP methods to access resources,A reusable block of code that performs a specific task,Data passed from a parent component to a child component in React,"JavaScript Object Notation, a lightweight format for data exchange",C) Data passed from a parent component to a child component in React,React props (properties) are used to pass data from a parent component down to a child component.,Web Development,React
What is server-side rendering (SSR)?,A service that stores website files and makes them accessible online,A named storage location used to hold data in JavaScript,An ordered list of values stored in a single variable,Generating web page content on the server before sending it to the browser,D) Generating web page content on the server before sending it to the browser,Server-side rendering generates the full HTML content for a page on the server before sending it to the client's browser.,Web Development,Backend
Which of the following best describes a URL?,A named storage location used to hold data in JavaScript,"Uniform Resource Locator, the address of a resource on the web",Software used to create and manage website content without coding,A browser feature that stores data on a user's device with no expiration,"B) Uniform Resource Locator, the address of a resource on the web","A URL (Uniform Resource Locator) is the address used to locate a resource, such as a webpage, on the internet.",Web Development,Frontend
What is an HTML attribute?,"Building the visual, user-facing part of a website",A CSS layout system for arranging content in rows and columns,Additional information provided within an HTML tag,A CSS technique used to apply styles based on device characteristics,C) Additional information provided within an HTML tag,"An HTML attribute provides additional information about an element, written within the opening tag, like 'class' or 'id'.",Web Development,HTML
Which option best explains the meaning of npm?,A generic container used to group content in HTML,A package manager used to install and manage JavaScript libraries,"Building the visual, user-facing part of a website",A technique for updating parts of a web page without a full reload,B) A package manager used to install and manage JavaScript libraries,"npm (Node Package Manager) is used to install, share, and manage JavaScript packages and dependencies.",Web Development,Backend
Which option best explains the meaning of Flexbox?,A system used to store and manage data for a web application,A CSS layout model designed for arranging items in a single dimension,A technique for updating parts of a web page without a full reload,An API design style using standard HTTP methods to access resources,B) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
Which option best explains the meaning of AJAX?,An API design style using standard HTTP methods to access resources,A technique for updating parts of a web page without a full reload,A CSS layout model designed for arranging items in a single dimension,An HTTP method used to request data from a server,B) A technique for updating parts of a web page without a full reload,AJAX (Asynchronous JavaScript and XML) allows web pages to update content dynamically without reloading the entire page.,Web Development,JavaScript
Which of the following best describes Express.js?,A minimal web framework for building backend applications with Node.js,A CSS technique used to apply styles based on device characteristics,An HTTP method used to request data from a server,Building the server-side logic and databases behind a website,A) A minimal web framework for building backend applications with Node.js,Express.js is a minimal and flexible Node.js web framework used to build backend web applications and APIs.,Web Development,Backend
What is a CSS class?,"Document Object Model, a programming representation of a web page's structure",Software used to create and manage website content without coding,"Cascading Style Sheets, used to style and layout web pages",A reusable style identifier that can be applied to multiple HTML elements,D) A reusable style identifier that can be applied to multiple HTML elements,A CSS class is a reusable identifier that can be applied to multiple HTML elements to give them the same style.,Web Development,CSS
Which statement correctly explains Bootstrap?,A front-end framework for building responsive web designs quickly,"A reusable, self-contained piece of a user interface built with React",A package manager used to install and manage JavaScript libraries,Data passed from a parent component to a child component in React,A) A front-end framework for building responsive web designs quickly,Bootstrap is a popular front-end framework that provides pre-built components for building responsive websites quickly.,Web Development,Frontend
Which of the following best describes Bootstrap?,A unique identifier for a record in a database table,An inline container used to style a small piece of content in HTML,A front-end framework for building responsive web designs quickly,A CSS technique used to apply styles based on device characteristics,C) A front-end framework for building responsive web designs quickly,Bootstrap is a popular front-end framework that provides pre-built components for building responsive websites quickly.,Web Development,Frontend
Which of the following best describes responsive web design?,A front-end framework for building responsive web designs quickly,A design approach that makes web pages adapt to different screen sizes,A system used to store and manage data for a web application,An inline container used to style a small piece of content in HTML,B) A design approach that makes web pages adapt to different screen sizes,Responsive web design ensures a website's layout adapts smoothly to different screen sizes and devices.,Web Development,Frontend
Choose the correct definition of JavaScript.,A CSS layout system for arranging content in rows and columns,A programming language used to add interactivity to web pages,A pattern used to select and style HTML elements,An attack that tricks a user's browser into performing unwanted actions on a site they're logged into,B) A programming language used to add interactivity to web pages,JavaScript is a scripting language used to add interactivity and dynamic behavior to web pages.,Web Development,JavaScript
What is an SSL certificate?,A CSS layout model designed for arranging items in a single dimension,A unique identifier for a record in a database table,"A digital certificate used to enable secure, encrypted connections",A web security vulnerability allowing attackers to inject malicious scripts,"C) A digital certificate used to enable secure, encrypted connections","An SSL certificate is a digital certificate that enables encrypted, secure connections between a browser and server.",Web Development,Web Security
Which of the following best describes SQL injection?,Development covering both the frontend and backend of a web application,Small pieces of data stored by a browser to remember information about a user,A runtime environment that allows JavaScript to run outside the browser,A web security vulnerability that allows attackers to interfere with database queries,D) A web security vulnerability that allows attackers to interfere with database queries,SQL injection is a security vulnerability where an attacker inserts malicious SQL code into a query to manipulate a database.,Web Development,Web Security
Choose the correct definition of a single-page application (SPA).,A front-end framework for building responsive web designs quickly,A package manager used to install and manage JavaScript libraries,A CSS layout model designed for arranging items in a single dimension,A web app that loads a single HTML page and updates content dynamically,D) A web app that loads a single HTML page and updates content dynamically,"A single-page application (SPA) loads a single HTML page and dynamically updates content as the user interacts, without full reloads.",Web Development,Frontend
Which of the following best describes frontend development?,A design approach that makes web pages adapt to different screen sizes,A JavaScript library used to build user interfaces,A package manager used to install and manage JavaScript libraries,"Building the visual, user-facing part of a website","D) Building the visual, user-facing part of a website",Frontend development involves building the visual and interactive parts of a website that users see and interact with.,Web Development,Frontend
Which statement correctly explains a media query?,A CSS technique used to apply styles based on device characteristics,A technique for updating parts of a web page without a full reload,A web security vulnerability allowing attackers to inject malicious scripts,An inline container used to style a small piece of content in HTML,A) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,Web Development,CSS
Which of the following best describes HTTPS?,An inline container used to style a small piece of content in HTML,A secure version of HTTP that encrypts data in transit,Data managed within a React component that can change over time,A design approach that makes web pages adapt to different screen sizes,B) A secure version of HTTP that encrypts data in transit,"HTTPS is the secure version of HTTP, encrypting data exchanged between a browser and a server.",Web Development,Web Security
Which of the following best describes a JavaScript variable?,A CSS layout system for arranging content in rows and columns,A secure version of HTTP that encrypts data in transit,A set of rules that allows different software systems to communicate,A named storage location used to hold data in JavaScript,D) A named storage location used to hold data in JavaScript,"A JavaScript variable, declared with var, let, or const, is a named storage location used to hold data.",Web Development,JavaScript
Which of the following best describes web hosting?,A service that stores website files and makes them accessible online,A CSS layout system for arranging content in rows and columns,"HyperText Markup Language, used to structure content on web pages",Small pieces of data stored by a browser to remember information about a user,A) A service that stores website files and makes them accessible online,"Web hosting is a service that stores a website's files on a server, making it accessible over the internet.",Web Development,Web Hosting
a domain name can be best defined as which of the following?,Software used to create and manage website content without coding,A set of rules that allows different software systems to communicate,A human-readable address used to identify a website,A reusable block of code that performs a specific task,C) A human-readable address used to identify a website,"A domain name is a human-readable address, like example.com, used to identify a website instead of its numeric IP address.",Web Development,Web Hosting
a URL can be best defined as which of the following?,A technique for updating parts of a web page without a full reload,"Uniform Resource Locator, the address of a resource on the web",An ordered list of values stored in a single variable,A collection of tools and libraries that simplify building web applications,"B) Uniform Resource Locator, the address of a resource on the web","A URL (Uniform Resource Locator) is the address used to locate a resource, such as a webpage, on the internet.",Web Development,Frontend
Flexbox can be best defined as which of the following?,A CSS layout model designed for arranging items in a single dimension,"JavaScript Object Notation, a lightweight format for data exchange",A service that stores website files and makes them accessible online,A runtime environment that allows JavaScript to run outside the browser,A) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to arrange items efficiently along a single row or column.,Web Development,CSS
Which of the following best describes an API (in web dev)?,A set of rules that allows different software systems to communicate,A CSS technique used to apply styles based on device characteristics,A reusable style identifier that can be applied to multiple HTML elements,Development covering both the frontend and backend of a web application,A) A set of rules that allows different software systems to communicate,"In web development, an API allows a frontend application to communicate with a backend server or other services.",Web Development,APIs
Which option best explains the meaning of an HTML attribute?,Software used to create and manage website content without coding,An HTTP method used to request data from a server,Building the server-side logic and databases behind a website,Additional information provided within an HTML tag,D) Additional information provided within an HTML tag,"An HTML attribute provides additional information about an element, written within the opening tag, like 'class' or 'id'.",Web Development,HTML
Choose the correct definition of an array (in JavaScript).,"JavaScript Object Notation, a lightweight format for data exchange",A service that stores website files and makes them accessible online,"Uniform Resource Locator, the address of a resource on the web",An ordered list of values stored in a single variable,D) An ordered list of values stored in a single variable,"A JavaScript array is an ordered collection of values stored within a single variable, accessed by index.",Web Development,JavaScript
Choose the correct definition of web hosting.,"Cascading Style Sheets, used to style and layout web pages","Building the visual, user-facing part of a website",A secure version of HTTP that encrypts data in transit,A service that stores website files and makes them accessible online,D) A service that stores website files and makes them accessible online,"Web hosting is a service that stores a website's files on a server, making it accessible over the internet.",Web Development,Web Hosting
Choose the correct definition of HTML.,A front-end framework for building responsive web designs quickly,Data managed within a React component that can change over time,A human-readable address used to identify a website,"HyperText Markup Language, used to structure content on web pages","D) HyperText Markup Language, used to structure content on web pages",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,Web Development,HTML
Which option best explains the meaning of React state?,A pattern used to select and style HTML elements,Data managed within a React component that can change over time,A CSS technique used to apply styles based on device characteristics,A reusable style identifier that can be applied to multiple HTML elements,B) Data managed within a React component that can change over time,"React state refers to data managed within a component that can change over time, triggering re-renders when updated.",Web Development,React
