linear regression can be best defined as which of the following?,A regression technique that models a linear relationship between variables,A model that makes decisions by splitting data based on feature values,A type of ML where a model finds patterns in unlabeled data,Preparing and cleaning raw data before feeding it into a model,A) A regression technique that models a linear relationship between variables,Linear regression models the relationship between input and output variables using a straight line equation.,Machine Learning (ML),Regression
multi-class classification can be best defined as which of the following?,A subset of training data processed together in one iteration,A field of AI where systems learn patterns from data rather than explicit programming,A classification task with more than two possible output categories,A table used to evaluate the performance of a classification model,C) A classification task with more than two possible output categories,Multi-class classification involves predicting one of three or more possible categories for a given input.,Machine Learning (ML),Classification
What is an F1 score?,A technique to reduce the number of input variables in a dataset,A type of neural network commonly used for image-related tasks,A supervised learning task that predicts a category or class,A metric combining precision and recall into a single value,D) A metric combining precision and recall into a single value,"The F1 score is the harmonic mean of precision and recall, combining both metrics into a single value.",Machine Learning (ML),ML Basics
What is a reward signal?,An unsupervised learning technique that groups similar data points,Feedback given to an agent in reinforcement learning indicating the value of an action,A technique to reduce the number of input variables in a dataset,The entity that learns to make decisions by interacting with an environment,B) Feedback given to an agent in reinforcement learning indicating the value of an action,A reward signal in reinforcement learning gives an agent feedback on how good or bad a particular action was.,Machine Learning (ML),Reinforcement Learning
What is a validation dataset?,The process of searching for the best hyperparameter values for a model,A table used to evaluate the performance of a classification model,"Data used to tune a model during training, separate from the test set",Reusing a pre-trained model on a new but related task,"C) Data used to tune a model during training, separate from the test set","A validation dataset is used during training to tune model parameters, separate from both training and test data.",Machine Learning (ML),Training & Testing
Which of the following best describes logistic regression?,"A statistical method used for binary classification problems, despite its name",An individual measurable input variable used by a model,The entity that learns to make decisions by interacting with an environment,A measure of how often a model's predictions are correct,"A) A statistical method used for binary classification problems, despite its name","Despite the name, logistic regression is commonly used for binary classification, predicting probabilities between 0 and 1.",Machine Learning (ML),Regression
Which option best explains the meaning of feature engineering?,The proportion of actual positives that were correctly identified,A function that determines the output of a neural network node,The process of selecting and transforming variables to improve model performance,A regression technique that models a linear relationship between variables,C) The process of selecting and transforming variables to improve model performance,"Feature engineering involves selecting, creating, or transforming input variables to improve a model's performance.",Machine Learning (ML),ML Basics
a learning rate can be best defined as which of the following?,The known correct output associated with a training example,A parameter that controls how much a model's weights are adjusted during training,A simple classification algorithm based on the closest data points,A supervised learning model used for classification and regression tasks,B) A parameter that controls how much a model's weights are adjusted during training,The learning rate is a parameter that controls how much a model's weights are updated during each training step.,Machine Learning (ML),Training & Testing
Which option best explains the meaning of linear regression?,A regression technique that models a linear relationship between variables,A type of ML where an agent learns by receiving rewards or penalties,Preparing and cleaning raw data before feeding it into a model,The proportion of positive predictions that are actually correct,A) A regression technique that models a linear relationship between variables,Linear regression models the relationship between input and output variables using a straight line equation.,Machine Learning (ML),Regression
What is a validation dataset?,"Data used to tune a model during training, separate from the test set",The process of searching for the best hyperparameter values for a model,When a model is too simple to capture patterns in the data,A clustering method that builds a tree of nested clusters,"A) Data used to tune a model during training, separate from the test set","A validation dataset is used during training to tune model parameters, separate from both training and test data.",Machine Learning (ML),Training & Testing
What is cross-validation?,A technique for assessing how well a model generalizes by using multiple data splits,A measure of how often a model's predictions are correct,An ML technique used to identify unusual data points that differ from the norm,The entity that learns to make decisions by interacting with an environment,A) A technique for assessing how well a model generalizes by using multiple data splits,"Cross-validation splits data into multiple folds, training and testing across different combinations to assess how well a model generalizes.",Machine Learning (ML),Training & Testing
Which statement correctly explains a label?,The known correct output associated with a training example,Data used to evaluate a model's performance after training,When a model performs well on training data but poorly on new data,A type of neural network designed to handle sequential data,A) The known correct output associated with a training example,"A label is the known, correct output or category associated with a given training example in supervised learning.",Machine Learning (ML),Supervised Learning
an epoch can be best defined as which of the following?,One complete pass through the entire training dataset,A measure of how often a model's predictions are correct,A supervised learning task that predicts a continuous numerical value,The process of selecting and transforming variables to improve model performance,A) One complete pass through the entire training dataset,An epoch refers to one complete pass of the training algorithm through the entire training dataset.,Machine Learning (ML),Training & Testing
Which option best explains the meaning of a confusion matrix?,A supervised learning task that predicts a category or class,A table used to evaluate the performance of a classification model,A simple classification algorithm based on the closest data points,Data used to evaluate a model's performance after training,B) A table used to evaluate the performance of a classification model,"A confusion matrix is a table showing correct and incorrect predictions, used to evaluate a classification model's performance.",Machine Learning (ML),Classification
What is the k-nearest neighbors (KNN) algorithm?,Preparing and cleaning raw data before feeding it into a model,A simple classification algorithm based on the closest data points,A function that determines the output of a neural network node,A clustering algorithm that groups data into a specified number of clusters,B) A simple classification algorithm based on the closest data points,The K-Nearest Neighbors (KNN) algorithm classifies a data point based on the majority class among its closest neighbors.,Machine Learning (ML),Classification
Which statement correctly explains an epoch?,A classification task with more than two possible output categories,The entity that learns to make decisions by interacting with an environment,A clustering algorithm that groups data into a specified number of clusters,One complete pass through the entire training dataset,D) One complete pass through the entire training dataset,An epoch refers to one complete pass of the training algorithm through the entire training dataset.,Machine Learning (ML),Training & Testing
Which of the following best describes k-means clustering?,An individual measurable input variable used by a model,A supervised learning model used for classification and regression tasks,A parameter that controls how much a model's weights are adjusted during training,A clustering algorithm that groups data into a specified number of clusters,D) A clustering algorithm that groups data into a specified number of clusters,K-means clustering partitions data into a chosen number (k) of clusters based on similarity.,Machine Learning (ML),Clustering
Which of the following best describes classification?,A subset of training data processed together in one iteration,A technique to reduce the number of input variables in a dataset,A field of AI where systems learn patterns from data rather than explicit programming,A supervised learning task that predicts a category or class,D) A supervised learning task that predicts a category or class,Classification is a supervised learning task where the model predicts which category or class an input belongs to.,Machine Learning (ML),Classification
Which option best explains the meaning of a validation dataset?,A subset of training data processed together in one iteration,The proportion of actual positives that were correctly identified,Data used to evaluate a model's performance after training,"Data used to tune a model during training, separate from the test set","D) Data used to tune a model during training, separate from the test set","A validation dataset is used during training to tune model parameters, separate from both training and test data.",Machine Learning (ML),Training & Testing
Which statement correctly explains an agent (reinforcement learning)?,A type of ML where a model finds patterns in unlabeled data,The entity that learns to make decisions by interacting with an environment,The known correct output associated with a training example,The proportion of actual positives that were correctly identified,B) The entity that learns to make decisions by interacting with an environment,"In reinforcement learning, an agent learns to take actions within an environment to maximize a cumulative reward.",Machine Learning (ML),Reinforcement Learning
Which option best explains the meaning of a support vector machine (SVM)?,A metric combining precision and recall into a single value,A supervised learning model used for classification and regression tasks,When a model performs well on training data but poorly on new data,A classification task with more than two possible output categories,B) A supervised learning model used for classification and regression tasks,A support vector machine (SVM) is a supervised learning algorithm that finds the best boundary to separate classes of data.,Machine Learning (ML),Classification
What is a neural network (in ML)?,"A statistical method used for binary classification problems, despite its name",A layered model of interconnected nodes inspired by the brain,A supervised learning task that predicts a category or class,A table used to evaluate the performance of a classification model,B) A layered model of interconnected nodes inspired by the brain,"In ML, a neural network is a model made of layers of interconnected nodes that can learn complex patterns from data.",Machine Learning (ML),Neural Networks
Which option best explains the meaning of an agent (reinforcement learning)?,A configuration value set before training that controls the learning process,A clustering method that builds a tree of nested clusters,The entity that learns to make decisions by interacting with an environment,Data used to evaluate a model's performance after training,C) The entity that learns to make decisions by interacting with an environment,"In reinforcement learning, an agent learns to take actions within an environment to maximize a cumulative reward.",Machine Learning (ML),Reinforcement Learning
hierarchical clustering can be best defined as which of the following?,A classification task with exactly two possible output categories,Data used to evaluate a model's performance after training,A clustering method that builds a tree of nested clusters,A parameter that controls how much a model's weights are adjusted during training,C) A clustering method that builds a tree of nested clusters,"Hierarchical clustering builds a tree-like structure of nested clusters, which can be cut at different levels for different groupings.",Machine Learning (ML),Clustering
Which statement correctly explains an agent (reinforcement learning)?,A type of neural network designed to handle sequential data,The entity that learns to make decisions by interacting with an environment,A technique to reduce the number of input variables in a dataset,A model that makes decisions by splitting data based on feature values,B) The entity that learns to make decisions by interacting with an environment,"In reinforcement learning, an agent learns to take actions within an environment to maximize a cumulative reward.",Machine Learning (ML),Reinforcement Learning
Choose the correct definition of k-means clustering.,A supervised learning model used for classification and regression tasks,One complete pass through the entire training dataset,A clustering algorithm that groups data into a specified number of clusters,A type of neural network commonly used for image-related tasks,C) A clustering algorithm that groups data into a specified number of clusters,K-means clustering partitions data into a chosen number (k) of clusters based on similarity.,Machine Learning (ML),Clustering
What is logistic regression?,A technique for assessing how well a model generalizes by using multiple data splits,"A statistical method used for binary classification problems, despite its name",A subset of training data processed together in one iteration,A type of neural network designed to handle sequential data,"B) A statistical method used for binary classification problems, despite its name","Despite the name, logistic regression is commonly used for binary classification, predicting probabilities between 0 and 1.",Machine Learning (ML),Regression
Which option best explains the meaning of unsupervised learning?,The entity that learns to make decisions by interacting with an environment,The process of selecting and transforming variables to improve model performance,A type of neural network commonly used for image-related tasks,A type of ML where a model finds patterns in unlabeled data,D) A type of ML where a model finds patterns in unlabeled data,Unsupervised learning finds hidden patterns or structures in data that has no labeled outcomes.,Machine Learning (ML),Unsupervised Learning
Choose the correct definition of anomaly detection.,An ML technique used to identify unusual data points that differ from the norm,A simple classification algorithm based on the closest data points,A supervised learning task that predicts a category or class,A supervised learning task that predicts a continuous numerical value,A) An ML technique used to identify unusual data points that differ from the norm,"Anomaly detection identifies data points that deviate significantly from the expected pattern, useful in fraud or fault detection.",Machine Learning (ML),ML Applications
a confusion matrix can be best defined as which of the following?,A technique to reduce the number of input variables in a dataset,The proportion of actual positives that were correctly identified,A table used to evaluate the performance of a classification model,Preparing and cleaning raw data before feeding it into a model,C) A table used to evaluate the performance of a classification model,"A confusion matrix is a table showing correct and incorrect predictions, used to evaluate a classification model's performance.",Machine Learning (ML),Classification
Which statement correctly explains regression?,A subset of training data processed together in one iteration,A technique to reduce the number of input variables in a dataset,A supervised learning task that predicts a continuous numerical value,A technique for assessing how well a model generalizes by using multiple data splits,C) A supervised learning task that predicts a continuous numerical value,"Regression is a supervised learning task where the model predicts a continuous numerical value, like price or temperature.",Machine Learning (ML),Regression
Which statement correctly explains data preprocessing?,Reusing a pre-trained model on a new but related task,A technique to reduce the number of input variables in a dataset,"A statistical method used for binary classification problems, despite its name",Preparing and cleaning raw data before feeding it into a model,D) Preparing and cleaning raw data before feeding it into a model,"Data preprocessing involves cleaning, transforming, and preparing raw data before it is used to train a model.",Machine Learning (ML),ML Basics
What is a batch (in training)?,A subset of training data processed together in one iteration,When a model performs well on training data but poorly on new data,Preparing and cleaning raw data before feeding it into a model,A type of ML where a model learns from labeled data,A) A subset of training data processed together in one iteration,A batch is a subset of the training data that is processed together during one iteration of model training.,Machine Learning (ML),Training & Testing
Choose the correct definition of regression.,A simple classification algorithm based on the closest data points,A supervised learning task that predicts a category or class,The process of searching for the best hyperparameter values for a model,A supervised learning task that predicts a continuous numerical value,D) A supervised learning task that predicts a continuous numerical value,"Regression is a supervised learning task where the model predicts a continuous numerical value, like price or temperature.",Machine Learning (ML),Regression
Which option best explains the meaning of an agent (reinforcement learning)?,The entity that learns to make decisions by interacting with an environment,The proportion of actual positives that were correctly identified,Feedback given to an agent in reinforcement learning indicating the value of an action,"A statistical method used for binary classification problems, despite its name",A) The entity that learns to make decisions by interacting with an environment,"In reinforcement learning, an agent learns to take actions within an environment to maximize a cumulative reward.",Machine Learning (ML),Reinforcement Learning
a feature can be best defined as which of the following?,The proportion of positive predictions that are actually correct,An individual measurable input variable used by a model,The process of selecting and transforming variables to improve model performance,A supervised learning task that predicts a continuous numerical value,B) An individual measurable input variable used by a model,A feature is an individual measurable property or input variable used by a machine learning model.,Machine Learning (ML),ML Basics
underfitting can be best defined as which of the following?,When a model is too simple to capture patterns in the data,A technique to reduce the number of input variables in a dataset,A table used to evaluate the performance of a classification model,The process of searching for the best hyperparameter values for a model,A) When a model is too simple to capture patterns in the data,"Underfitting occurs when a model is too simple to capture the underlying patterns in the data, performing poorly overall.",Machine Learning (ML),Training & Testing
Which option best explains the meaning of reinforcement learning?,A type of ML where an agent learns by receiving rewards or penalties,An unsupervised learning technique that groups similar data points,A table used to evaluate the performance of a classification model,A subset of training data processed together in one iteration,A) A type of ML where an agent learns by receiving rewards or penalties,Reinforcement learning trains an agent to make decisions by rewarding desired actions and penalizing undesired ones.,Machine Learning (ML),Reinforcement Learning
Which of the following best describes a hidden layer?,A layer of a neural network between the input and output layers,A clustering algorithm that groups data into a specified number of clusters,A metric combining precision and recall into a single value,The entity that learns to make decisions by interacting with an environment,A) A layer of a neural network between the input and output layers,"A hidden layer is a layer within a neural network positioned between the input and output layers, where computation occurs.",Machine Learning (ML),Neural Networks
Which option best explains the meaning of a learning rate?,An ensemble model made up of many decision trees,A parameter that controls how much a model's weights are adjusted during training,A simple classification algorithm based on the closest data points,A type of ML where a model learns from labeled data,B) A parameter that controls how much a model's weights are adjusted during training,The learning rate is a parameter that controls how much a model's weights are updated during each training step.,Machine Learning (ML),Training & Testing
Which of the following best describes the k-nearest neighbors (KNN) algorithm?,The process of searching for the best hyperparameter values for a model,A simple classification algorithm based on the closest data points,A field of AI where systems learn patterns from data rather than explicit programming,A supervised learning task that predicts a continuous numerical value,B) A simple classification algorithm based on the closest data points,The K-Nearest Neighbors (KNN) algorithm classifies a data point based on the majority class among its closest neighbors.,Machine Learning (ML),Classification
Which of the following best describes a decision tree?,A model that makes decisions by splitting data based on feature values,An ensemble technique that builds models sequentially to correct prior errors,An unsupervised learning technique that groups similar data points,A field of AI where systems learn patterns from data rather than explicit programming,A) A model that makes decisions by splitting data based on feature values,A decision tree splits data into branches based on feature values to reach a decision or prediction at the leaves.,Machine Learning (ML),ML Applications
Which statement correctly explains a convolutional neural network (CNN)?,"Data used to tune a model during training, separate from the test set",A regression technique that models data using a polynomial (curved) relationship,A type of neural network commonly used for image-related tasks,The data used to teach a machine learning model,C) A type of neural network commonly used for image-related tasks,A CNN (Convolutional Neural Network) is a type of neural network especially effective for processing image data.,Machine Learning (ML),Neural Networks
Which option best explains the meaning of a feature?,A clustering method that builds a tree of nested clusters,A classification task with more than two possible output categories,Feedback given to an agent in reinforcement learning indicating the value of an action,An individual measurable input variable used by a model,D) An individual measurable input variable used by a model,A feature is an individual measurable property or input variable used by a machine learning model.,Machine Learning (ML),ML Basics
k-means clustering can be best defined as which of the following?,An unsupervised learning technique that groups similar data points,A field of AI where systems learn patterns from data rather than explicit programming,A clustering algorithm that groups data into a specified number of clusters,A type of ML where a model finds patterns in unlabeled data,C) A clustering algorithm that groups data into a specified number of clusters,K-means clustering partitions data into a chosen number (k) of clusters based on similarity.,Machine Learning (ML),Clustering
Which of the following best describes recall (in ML)?,A supervised learning task that predicts a continuous numerical value,The proportion of actual positives that were correctly identified,A layer of a neural network between the input and output layers,A parameter that controls how much a model's weights are adjusted during training,B) The proportion of actual positives that were correctly identified,Recall measures how many of the actual positive cases the model correctly identified.,Machine Learning (ML),ML Basics
multi-class classification can be best defined as which of the following?,A classification task with more than two possible output categories,A technique to reduce the number of input variables in a dataset,A supervised learning task that predicts a category or class,A type of neural network designed to handle sequential data,A) A classification task with more than two possible output categories,Multi-class classification involves predicting one of three or more possible categories for a given input.,Machine Learning (ML),Classification
hyperparameter tuning can be best defined as which of the following?,An ensemble technique that builds models sequentially to correct prior errors,A supervised learning task that predicts a continuous numerical value,An unsupervised learning technique that groups similar data points,The process of searching for the best hyperparameter values for a model,D) The process of searching for the best hyperparameter values for a model,Hyperparameter tuning is the process of systematically searching for the best combination of hyperparameter values for a model.,Machine Learning (ML),Training & Testing
Which of the following best describes a hyperparameter?,An individual measurable input variable used by a model,A configuration value set before training that controls the learning process,A type of ML where a model learns from labeled data,An ensemble model made up of many decision trees,B) A configuration value set before training that controls the learning process,"A hyperparameter is a setting configured before training, such as learning rate, that controls how a model learns.",Machine Learning (ML),Training & Testing
Choose the correct definition of linear regression.,The entity that learns to make decisions by interacting with an environment,A regression technique that models a linear relationship between variables,A field of AI where systems learn patterns from data rather than explicit programming,A model that makes decisions by splitting data based on feature values,B) A regression technique that models a linear relationship between variables,Linear regression models the relationship between input and output variables using a straight line equation.,Machine Learning (ML),Regression
Which statement correctly explains hierarchical clustering?,A clustering method that builds a tree of nested clusters,A technique for assessing how well a model generalizes by using multiple data splits,A metric combining precision and recall into a single value,A layer of a neural network between the input and output layers,A) A clustering method that builds a tree of nested clusters,"Hierarchical clustering builds a tree-like structure of nested clusters, which can be cut at different levels for different groupings.",Machine Learning (ML),Clustering
Choose the correct definition of overfitting.,An individual measurable input variable used by a model,A type of ML where a model finds patterns in unlabeled data,A clustering method that builds a tree of nested clusters,When a model performs well on training data but poorly on new data,D) When a model performs well on training data but poorly on new data,"Overfitting occurs when a model learns the training data too closely, including noise, and performs poorly on new data.",Machine Learning (ML),Training & Testing
Which of the following best describes a decision tree?,A supervised learning task that predicts a category or class,The proportion of positive predictions that are actually correct,A model that makes decisions by splitting data based on feature values,A configuration value set before training that controls the learning process,C) A model that makes decisions by splitting data based on feature values,A decision tree splits data into branches based on feature values to reach a decision or prediction at the leaves.,Machine Learning (ML),ML Applications
What is polynomial regression?,A regression technique that models data using a polynomial (curved) relationship,Data used to evaluate a model's performance after training,A subset of training data processed together in one iteration,"A statistical method used for binary classification problems, despite its name",A) A regression technique that models data using a polynomial (curved) relationship,"Polynomial regression extends linear regression by modeling data using a curved, polynomial relationship between variables.",Machine Learning (ML),Regression
Choose the correct definition of precision (in ML).,A type of neural network designed to handle sequential data,The proportion of positive predictions that are actually correct,The data used to teach a machine learning model,Feedback given to an agent in reinforcement learning indicating the value of an action,B) The proportion of positive predictions that are actually correct,Precision measures how many of the model's positive predictions were actually correct.,Machine Learning (ML),ML Basics
What is underfitting?,A measure of how often a model's predictions are correct,When a model is too simple to capture patterns in the data,The data used to teach a machine learning model,One complete pass through the entire training dataset,B) When a model is too simple to capture patterns in the data,"Underfitting occurs when a model is too simple to capture the underlying patterns in the data, performing poorly overall.",Machine Learning (ML),Training & Testing
Which option best explains the meaning of a support vector machine (SVM)?,A technique for assessing how well a model generalizes by using multiple data splits,A configuration value set before training that controls the learning process,A model that makes decisions by splitting data based on feature values,A supervised learning model used for classification and regression tasks,D) A supervised learning model used for classification and regression tasks,A support vector machine (SVM) is a supervised learning algorithm that finds the best boundary to separate classes of data.,Machine Learning (ML),Classification
Choose the correct definition of a random forest.,An ensemble model made up of many decision trees,A type of neural network commonly used for image-related tasks,An optimization algorithm used to minimize a model's error,A supervised learning task that predicts a continuous numerical value,A) An ensemble model made up of many decision trees,A random forest is an ensemble method that combines many decision trees to improve prediction accuracy.,Machine Learning (ML),ML Applications
What is a feature?,A type of neural network commonly used for image-related tasks,A clustering algorithm that groups data into a specified number of clusters,An ensemble model made up of many decision trees,An individual measurable input variable used by a model,D) An individual measurable input variable used by a model,A feature is an individual measurable property or input variable used by a machine learning model.,Machine Learning (ML),ML Basics
Which statement correctly explains Machine Learning?,A regression technique that models a linear relationship between variables,A field of AI where systems learn patterns from data rather than explicit programming,An individual measurable input variable used by a model,A classification task with exactly two possible output categories,B) A field of AI where systems learn patterns from data rather than explicit programming,Machine Learning (ML) is a field of AI in which systems learn patterns from data instead of following explicitly programmed rules.,Machine Learning (ML),ML Basics
What is an activation function?,A clustering algorithm that groups data into a specified number of clusters,A supervised learning model used for classification and regression tasks,A function that determines the output of a neural network node,ML using a combination of a small amount of labeled and a large amount of unlabeled data,C) A function that determines the output of a neural network node,An activation function determines whether and how strongly a neural network node (neuron) should 'fire' based on its input.,Machine Learning (ML),Neural Networks
Which statement correctly explains a learning rate?,An unsupervised learning technique that groups similar data points,A parameter that controls how much a model's weights are adjusted during training,A table used to evaluate the performance of a classification model,The entity that learns to make decisions by interacting with an environment,B) A parameter that controls how much a model's weights are adjusted during training,The learning rate is a parameter that controls how much a model's weights are updated during each training step.,Machine Learning (ML),Training & Testing
data normalization can be best defined as which of the following?,A type of ML where an agent learns by receiving rewards or penalties,A regression technique that models a linear relationship between variables,Scaling numeric data to a common range before training a model,A field of AI where systems learn patterns from data rather than explicit programming,C) Scaling numeric data to a common range before training a model,"Data normalization rescales numeric features to a common range, helping some ML algorithms train more effectively.",Machine Learning (ML),ML Basics
Which statement correctly explains unsupervised learning?,A technique for assessing how well a model generalizes by using multiple data splits,A type of ML where a model finds patterns in unlabeled data,Scaling numeric data to a common range before training a model,An ensemble technique that builds models sequentially to correct prior errors,B) A type of ML where a model finds patterns in unlabeled data,Unsupervised learning finds hidden patterns or structures in data that has no labeled outcomes.,Machine Learning (ML),Unsupervised Learning
Which of the following best describes regression?,A metric combining precision and recall into a single value,A supervised learning task that predicts a continuous numerical value,The entity that learns to make decisions by interacting with an environment,A type of ML where a model learns from labeled data,B) A supervised learning task that predicts a continuous numerical value,"Regression is a supervised learning task where the model predicts a continuous numerical value, like price or temperature.",Machine Learning (ML),Regression
Which option best explains the meaning of a support vector machine (SVM)?,A supervised learning model used for classification and regression tasks,Reusing a pre-trained model on a new but related task,A parameter that controls how much a model's weights are adjusted during training,A technique to reduce the number of input variables in a dataset,A) A supervised learning model used for classification and regression tasks,A support vector machine (SVM) is a supervised learning algorithm that finds the best boundary to separate classes of data.,Machine Learning (ML),Classification
What is gradient descent?,An optimization algorithm used to minimize a model's error,An unsupervised learning technique that groups similar data points,The data used to teach a machine learning model,When a model is too simple to capture patterns in the data,A) An optimization algorithm used to minimize a model's error,Gradient descent is an optimization algorithm that iteratively adjusts model parameters to minimize prediction error.,Machine Learning (ML),Training & Testing
What is a decision tree?,A technique for assessing how well a model generalizes by using multiple data splits,A model that makes decisions by splitting data based on feature values,The process of selecting and transforming variables to improve model performance,The process of searching for the best hyperparameter values for a model,B) A model that makes decisions by splitting data based on feature values,A decision tree splits data into branches based on feature values to reach a decision or prediction at the leaves.,Machine Learning (ML),ML Applications
recall (in ML) can be best defined as which of the following?,The data used to teach a machine learning model,"Data used to tune a model during training, separate from the test set",Data used to evaluate a model's performance after training,The proportion of actual positives that were correctly identified,D) The proportion of actual positives that were correctly identified,Recall measures how many of the actual positive cases the model correctly identified.,Machine Learning (ML),ML Basics
Which statement correctly explains overfitting?,A type of ML where a model finds patterns in unlabeled data,A type of ML where an agent learns by receiving rewards or penalties,A table used to evaluate the performance of a classification model,When a model performs well on training data but poorly on new data,D) When a model performs well on training data but poorly on new data,"Overfitting occurs when a model learns the training data too closely, including noise, and performs poorly on new data.",Machine Learning (ML),Training & Testing
Which statement correctly explains precision (in ML)?,A supervised learning task that predicts a continuous numerical value,Feedback given to an agent in reinforcement learning indicating the value of an action,The proportion of positive predictions that are actually correct,A technique to reduce the number of input variables in a dataset,C) The proportion of positive predictions that are actually correct,Precision measures how many of the model's positive predictions were actually correct.,Machine Learning (ML),ML Basics
Which option best explains the meaning of polynomial regression?,"Data used to tune a model during training, separate from the test set",The entity that learns to make decisions by interacting with an environment,A regression technique that models data using a polynomial (curved) relationship,A parameter that controls how much a model's weights are adjusted during training,C) A regression technique that models data using a polynomial (curved) relationship,"Polynomial regression extends linear regression by modeling data using a curved, polynomial relationship between variables.",Machine Learning (ML),Regression
What is unsupervised learning?,A supervised learning task that predicts a category or class,The entity that learns to make decisions by interacting with an environment,A type of neural network commonly used for image-related tasks,A type of ML where a model finds patterns in unlabeled data,D) A type of ML where a model finds patterns in unlabeled data,Unsupervised learning finds hidden patterns or structures in data that has no labeled outcomes.,Machine Learning (ML),Unsupervised Learning
Which option best explains the meaning of binary classification?,A table used to evaluate the performance of a classification model,The process of searching for the best hyperparameter values for a model,The known correct output associated with a training example,A classification task with exactly two possible output categories,D) A classification task with exactly two possible output categories,Binary classification is a type of classification task where the model chooses between exactly two possible categories.,Machine Learning (ML),Classification
Which of the following best describes the k-nearest neighbors (KNN) algorithm?,A type of ML where a model finds patterns in unlabeled data,The known correct output associated with a training example,A simple classification algorithm based on the closest data points,A function that determines the output of a neural network node,C) A simple classification algorithm based on the closest data points,The K-Nearest Neighbors (KNN) algorithm classifies a data point based on the majority class among its closest neighbors.,Machine Learning (ML),Classification
linear regression can be best defined as which of the following?,A regression technique that models a linear relationship between variables,Reusing a pre-trained model on a new but related task,A configuration value set before training that controls the learning process,A simple classification algorithm based on the closest data points,A) A regression technique that models a linear relationship between variables,Linear regression models the relationship between input and output variables using a straight line equation.,Machine Learning (ML),Regression
Choose the correct definition of classification.,A configuration value set before training that controls the learning process,A technique to reduce the number of input variables in a dataset,A type of ML where a model finds patterns in unlabeled data,A supervised learning task that predicts a category or class,D) A supervised learning task that predicts a category or class,Classification is a supervised learning task where the model predicts which category or class an input belongs to.,Machine Learning (ML),Classification
Which of the following best describes classification?,A supervised learning task that predicts a category or class,Reusing a pre-trained model on a new but related task,Feedback given to an agent in reinforcement learning indicating the value of an action,An ensemble model made up of many decision trees,A) A supervised learning task that predicts a category or class,Classification is a supervised learning task where the model predicts which category or class an input belongs to.,Machine Learning (ML),Classification
Which option best explains the meaning of binary classification?,A classification task with exactly two possible output categories,A type of ML where a model learns from labeled data,A measure of how often a model's predictions are correct,A classification task with more than two possible output categories,A) A classification task with exactly two possible output categories,Binary classification is a type of classification task where the model chooses between exactly two possible categories.,Machine Learning (ML),Classification
What is a test dataset?,Scaling numeric data to a common range before training a model,A supervised learning task that predicts a category or class,The data used to teach a machine learning model,Data used to evaluate a model's performance after training,D) Data used to evaluate a model's performance after training,A test dataset is separate data used to evaluate how well a trained model performs on unseen examples.,Machine Learning (ML),Training & Testing
Choose the correct definition of a hyperparameter.,A configuration value set before training that controls the learning process,A supervised learning model used for classification and regression tasks,The entity that learns to make decisions by interacting with an environment,The process of selecting and transforming variables to improve model performance,A) A configuration value set before training that controls the learning process,"A hyperparameter is a setting configured before training, such as learning rate, that controls how a model learns.",Machine Learning (ML),Training & Testing
data normalization can be best defined as which of the following?,When a model is too simple to capture patterns in the data,A simple classification algorithm based on the closest data points,Scaling numeric data to a common range before training a model,A classification task with more than two possible output categories,C) Scaling numeric data to a common range before training a model,"Data normalization rescales numeric features to a common range, helping some ML algorithms train more effectively.",Machine Learning (ML),ML Basics
