Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Choose the correct answer: Which is the longest river in the world?,The Antarctic Desert,The Nile,The Bengal tiger,The lotus,B) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Which option correctly answers this: What is the capital of Australia?,Neil Armstrong,Canberra,The Olympic Games,Asia,B) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Which option correctly answers this: Which is the smallest continent?,India,Diwali,Australia (Oceania),The peacock,C) Australia (Oceania),Australia (as part of Oceania) is generally considered the smallest continent by land area.,General Knowledge (GK),Geography GK
Which Indian city is known as the 'City of Lakes'?,The Pacific Ocean,Udaipur,Bharat Ratna,Mount Everest,B) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Which option correctly answers this: Which planet in our Solar System has the most prominent ring system?,Saturn,Neil Armstrong,Mars,Au,A) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Quiz question: Which is the largest continent by area?,Bharat Ratna,The Bengal tiger,Asia,Diwali,C) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Choose the correct answer: Which is the smallest continent?,Rajasthan,Australia (Oceania),Diwali,Portuguese,B) Australia (Oceania),Australia (as part of Oceania) is generally considered the smallest continent by land area.,General Knowledge (GK),Geography GK
Which river is considered the holiest in Hinduism?,The Ganges,Bharat Ratna,Rabindranath Tagore,The cheetah,A) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Choose the correct answer: Who was the first person to walk on the Moon?,The Antarctic Desert,Neil Armstrong,Rajasthan,Vatican City,B) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Choose the correct answer: Which planet is known as the Red Planet?,The Olympic Games,The Nile,Paris,Mars,D) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",General Knowledge (GK),Science GK
Choose the correct answer: What is the official language of Brazil?,June 5,Rabindranath Tagore,Mars,Portuguese,D) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Choose the correct answer: Who was the first person to walk on the Moon?,Neil Armstrong,Yen,Japan,India,A) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Quiz question: How many continents are there on Earth?,Udaipur,Seven,The Pacific Ocean,West Indies,B) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Choose the correct answer: Which Indian festival is known as the 'Festival of Lights'?,Mount Everest,Burj Khalifa,Russia,Diwali,D) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Choose the correct answer: Which Indian festival is known as the 'Festival of Lights'?,"United Nations Educational, Scientific and Cultural Organization",Diwali,West Indies,The Olympic Games,B) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Quiz question: Which Indian state is known as the 'Spice Garden of India'?,The Bengal tiger,June 5,Seven,Kerala,D) Kerala,Kerala is often called the 'Spice Garden of India' due to its historical spice trade and cultivation.,General Knowledge (GK),India GK
Quiz question: On which date is International Yoga Day observed?,Portuguese,June 21,The peacock,"United Nations Educational, Scientific and Cultural Organization",B) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which is the longest river in the world?,The Bengal tiger,Vatican City,London,The Nile,D) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Which option correctly answers this: Who was the first person to walk on the Moon?,Canberra,Burj Khalifa,Neil Armstrong,Bengaluru,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Which option correctly answers this: Who won the first Cricket World Cup in 1975?,Australia (Oceania),The Nobel Foundation (based in Sweden and Norway),West Indies,Yen,C) West Indies,"The West Indies won the inaugural Cricket World Cup in 1975, defeating Australia in the final.",General Knowledge (GK),Sports GK
Quiz question: What is the national bird of India?,The Olympic Games,The Nobel Foundation (based in Sweden and Norway),Russia,The peacock,D) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Quiz question: Which gas do plants absorb from the atmosphere for photosynthesis?,Russia,Paris,Carbon dioxide,Rabindranath Tagore,C) Carbon dioxide,"Plants absorb carbon dioxide from the air and use it, along with sunlight and water, for photosynthesis.",General Knowledge (GK),Science GK
Choose the correct answer: Which river is considered the holiest in Hinduism?,The Ganges,Udaipur,Portuguese,Bharat Ratna,A) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Which option correctly answers this: What is the national bird of India?,The Ganges,The peacock,Rajasthan,Japan,B) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Choose the correct answer: What is the national bird of India?,The blue whale,The cheetah,The peacock,Neil Armstrong,C) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Quiz question: Which is the smallest country in the world by area?,Mars,Russia,Vatican City,West Indies,C) Vatican City,"Vatican City is the smallest independent country in the world, both by area and population.",General Knowledge (GK),Records
Quiz question: What is the currency of Japan?,The peacock,Bengaluru,Yen,The cheetah,C) Yen,The official currency of Japan is the Japanese Yen.,General Knowledge (GK),World GK
What does UNESCO stand for?,New Delhi,India,"United Nations Educational, Scientific and Cultural Organization",The cheetah,"C) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Choose the correct answer: Which is the largest mammal in the world?,The blue whale,The Nobel Foundation (based in Sweden and Norway),The cheetah,New Delhi,A) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Choose the correct answer: Which Indian city is known as the 'City of Lakes'?,Cartography,West Indies,Udaipur,The cheetah,C) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Carbon dioxide,Burj Khalifa,"United Nations Educational, Scientific and Cultural Organization",A) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
"Which is the largest desert in the world (by area, including cold deserts)?",Rabindranath Tagore,Canberra,The Antarctic Desert,Russia,C) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Quiz question: Which country is the largest by land area in the world?,Au,Yen,The peacock,Russia,D) Russia,Russia is the largest country in the world by total land area.,General Knowledge (GK),World GK
Which option correctly answers this: Which country has the largest population in the world (as of the early-to-mid 2020s)?,India,Rabindranath Tagore,Burj Khalifa,Neil Armstrong,A) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Which option correctly answers this: Who won the first Cricket World Cup in 1975?,Udaipur,West Indies,The blue whale,"United Nations Educational, Scientific and Cultural Organization",B) West Indies,"The West Indies won the inaugural Cricket World Cup in 1975, defeating Australia in the final.",General Knowledge (GK),Sports GK
Which Indian state is known as the 'Spice Garden of India'?,The Nobel Foundation (based in Sweden and Norway),Burj Khalifa,Kerala,The Ganges,C) Kerala,Kerala is often called the 'Spice Garden of India' due to its historical spice trade and cultivation.,General Knowledge (GK),India GK
Which day is celebrated as World Environment Day?,Mars,June 5,The Pacific Ocean,The peacock,B) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
Which is the fastest land animal?,Bharat Ratna,Canberra,Japan,The cheetah,D) The cheetah,"The cheetah is the fastest land animal, capable of speeds up to 100-120 km/h in short bursts.",General Knowledge (GK),World GK
Which option correctly answers this: Who won the first Cricket World Cup in 1975?,The Ganges,Paris,West Indies,India,C) West Indies,"The West Indies won the inaugural Cricket World Cup in 1975, defeating Australia in the final.",General Knowledge (GK),Sports GK
Choose the correct answer: Which country has the largest population in the world (as of the early-to-mid 2020s)?,Seven,Burj Khalifa,India,Australia (Oceania),C) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
What is the highest mountain in the world?,The Nobel Foundation (based in Sweden and Norway),Russia,Mount Everest,Canberra,C) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Which country is the largest by land area in the world?,The Antarctic Desert,Australia (Oceania),Russia,The peacock,C) Russia,Russia is the largest country in the world by total land area.,General Knowledge (GK),World GK
Choose the correct answer: Which award is considered the highest civilian honor in India?,Russia,Bharat Ratna,West Indies,Vatican City,B) Bharat Ratna,"The Bharat Ratna is India's highest civilian award, recognizing exceptional service or achievement.",General Knowledge (GK),Awards
Which planet is known as the Red Planet?,Mars,The lotus,Kerala,The peacock,A) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",General Knowledge (GK),Science GK
Which is the longest river in the world?,The cheetah,The Nobel Foundation (based in Sweden and Norway),The Nile,Udaipur,C) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
What is the capital of India?,The Nile,West Indies,Australia (Oceania),New Delhi,D) New Delhi,"New Delhi is the capital of India, seat of the central government.",General Knowledge (GK),India GK
Which option correctly answers this: What is the study of maps called?,West Indies,Kerala,Cartography,Au,C) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Which option correctly answers this: Which is the largest state in India by area?,Neil Armstrong,Rajasthan,June 5,Seven,B) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Which is the largest state in India by area?,Canberra,Diwali,The cheetah,Rajasthan,D) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Choose the correct answer: What is the capital of Australia?,Bharat Ratna,Canberra,The Ganges,"United Nations Educational, Scientific and Cultural Organization",B) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Quiz question: Which planet in our Solar System has the most prominent ring system?,Vatican City,Saturn,The Nobel Foundation (based in Sweden and Norway),"United Nations Educational, Scientific and Cultural Organization",B) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Quiz question: Which river is considered the holiest in Hinduism?,The Ganges,Saturn,The Nobel Foundation (based in Sweden and Norway),Bharat Ratna,A) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Which option correctly answers this: Which planet in our Solar System has the most prominent ring system?,Saturn,Bengaluru,The blue whale,London,A) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Which option correctly answers this: What is the highest mountain in the world?,Kerala,Mount Everest,Vatican City,The Olympic Games,B) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Choose the correct answer: Which gas makes up the majority of Earth's atmosphere?,India,The cheetah,Nitrogen,"United Nations Educational, Scientific and Cultural Organization",C) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Choose the correct answer: Which gas makes up the majority of Earth's atmosphere?,The Nile,Nitrogen,The Pacific Ocean,Canberra,B) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Which option correctly answers this: Who was the first person to walk on the Moon?,The Nobel Foundation (based in Sweden and Norway),Neil Armstrong,New Delhi,Yen,B) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Quiz question: What is the national flower of India?,The lotus,Au,June 5,Asia,A) The lotus,"The lotus is recognized as India's national flower, symbolizing purity in Indian culture.",General Knowledge (GK),India GK
Quiz question: What is the chemical symbol for gold?,New Delhi,Kerala,Burj Khalifa,Au,D) Au,"The chemical symbol for gold, derived from the Latin 'aurum', is Au.",General Knowledge (GK),Science GK
Quiz question: What is the capital of Australia?,Kerala,Canberra,Vatican City,"United Nations Educational, Scientific and Cultural Organization",B) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Choose the correct answer: Who wrote India's national anthem?,Cartography,India,Rabindranath Tagore,June 5,C) Rabindranath Tagore,"Rabindranath Tagore composed 'Jana Gana Mana', which became India's national anthem.",General Knowledge (GK),History GK
Quiz question: What is the capital of France?,The blue whale,Paris,Saturn,Au,B) Paris,Paris is the capital and largest city of France.,General Knowledge (GK),World GK
Which option correctly answers this: Which Indian state is known as the 'Spice Garden of India'?,Mars,Yen,Kerala,Udaipur,C) Kerala,Kerala is often called the 'Spice Garden of India' due to its historical spice trade and cultivation.,General Knowledge (GK),India GK
Which option correctly answers this: Which is the smallest country in the world by area?,Vatican City,The Olympic Games,Au,Portuguese,A) Vatican City,"Vatican City is the smallest independent country in the world, both by area and population.",General Knowledge (GK),Records
Choose the correct answer: What does UNESCO stand for?,The Nobel Foundation (based in Sweden and Norway),Mount Everest,"United Nations Educational, Scientific and Cultural Organization",India,"C) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Choose the correct answer: What is the national bird of India?,Asia,The peacock,Udaipur,June 5,B) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Which option correctly answers this: Which Indian festival is known as the 'Festival of Lights'?,Kerala,Diwali,Russia,Canberra,B) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which is the largest mammal in the world?,Asia,Carbon dioxide,The blue whale,The Nile,C) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Quiz question: Which river is considered the holiest in Hinduism?,Kerala,Vatican City,The Ganges,June 21,C) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Choose the correct answer: What is the capital of Australia?,Carbon dioxide,The lotus,Canberra,The Pacific Ocean,C) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Which option correctly answers this: What is the official language of Brazil?,Asia,Neil Armstrong,Portuguese,Carbon dioxide,C) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Quiz question: What is the official language of Brazil?,Mount Everest,Portuguese,The Nobel Foundation (based in Sweden and Norway),"United Nations Educational, Scientific and Cultural Organization",B) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Choose the correct answer: Which Indian festival is known as the 'Festival of Lights'?,"United Nations Educational, Scientific and Cultural Organization",Russia,Vatican City,Diwali,D) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Choose the correct answer: Who won the first Cricket World Cup in 1975?,Rajasthan,West Indies,The blue whale,Australia (Oceania),B) West Indies,"The West Indies won the inaugural Cricket World Cup in 1975, defeating Australia in the final.",General Knowledge (GK),Sports GK
Which city is known as the 'Silicon Valley of India'?,June 21,Bengaluru,Udaipur,Seven,B) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Quiz question: Which is the longest river in the world?,The Nile,Vatican City,The peacock,The Olympic Games,A) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Which award is considered the highest civilian honor in India?,Bharat Ratna,June 21,Kerala,Vatican City,A) Bharat Ratna,"The Bharat Ratna is India's highest civilian award, recognizing exceptional service or achievement.",General Knowledge (GK),Awards
Which sporting event is held every four years and features athletes from around the world in various sports?,Neil Armstrong,The blue whale,The Ganges,The Olympic Games,D) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Quiz question: What is the tallest man-made structure in the world (as of the early 2020s)?,The cheetah,Udaipur,Burj Khalifa,Seven,C) Burj Khalifa,The Burj Khalifa in Dubai is the tallest man-made structure in the world.,General Knowledge (GK),World GK
What is the highest mountain in the world?,Carbon dioxide,Mount Everest,Rabindranath Tagore,Canberra,B) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Choose the correct answer: What is the capital of the United Kingdom?,The Pacific Ocean,India,London,Canberra,C) London,London is the capital city of the United Kingdom.,General Knowledge (GK),World GK
What is the highest mountain in the world?,The Antarctic Desert,Bengaluru,Vatican City,Mount Everest,D) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Which option correctly answers this: What is India's national animal?,Neil Armstrong,"United Nations Educational, Scientific and Cultural Organization",June 21,The Bengal tiger,D) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Quiz question: What is the national flower of India?,"United Nations Educational, Scientific and Cultural Organization",The Ganges,The lotus,Asia,C) The lotus,"The lotus is recognized as India's national flower, symbolizing purity in Indian culture.",General Knowledge (GK),India GK
What is the capital of France?,Vatican City,Kerala,Japan,Paris,D) Paris,Paris is the capital and largest city of France.,General Knowledge (GK),World GK
Which option correctly answers this: What is the capital of Australia?,West Indies,New Delhi,The Olympic Games,Canberra,D) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Which option correctly answers this: Which is the fastest land animal?,Diwali,The cheetah,Canberra,The blue whale,B) The cheetah,"The cheetah is the fastest land animal, capable of speeds up to 100-120 km/h in short bursts.",General Knowledge (GK),World GK
Who wrote India's national anthem?,Seven,The Bengal tiger,India,Rabindranath Tagore,D) Rabindranath Tagore,"Rabindranath Tagore composed 'Jana Gana Mana', which became India's national anthem.",General Knowledge (GK),History GK
Quiz question: What is the study of maps called?,Mars,Saturn,"United Nations Educational, Scientific and Cultural Organization",Cartography,D) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Choose the correct answer: What is the chemical symbol for gold?,London,Au,Vatican City,The blue whale,B) Au,"The chemical symbol for gold, derived from the Latin 'aurum', is Au.",General Knowledge (GK),Science GK
Quiz question: What is the capital of France?,The Pacific Ocean,Paris,The Nile,The Olympic Games,B) Paris,Paris is the capital and largest city of France.,General Knowledge (GK),World GK
Quiz question: Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Asia,Portuguese,Japan,A) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Quiz question: What is the highest mountain in the world?,Mount Everest,The Ganges,"United Nations Educational, Scientific and Cultural Organization",Kerala,A) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Which is the largest mammal in the world?,Rajasthan,Neil Armstrong,The blue whale,The Ganges,C) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
What is the study of maps called?,Russia,Cartography,Nitrogen,The cheetah,B) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Which option correctly answers this: On which date is International Yoga Day observed?,The lotus,Cartography,June 21,Bharat Ratna,C) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which option correctly answers this: What is the currency of Japan?,Nitrogen,Kerala,June 21,Yen,D) Yen,The official currency of Japan is the Japanese Yen.,General Knowledge (GK),World GK
Choose the correct answer: Which is the largest continent by area?,Burj Khalifa,Au,Paris,Asia,D) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Which is the largest mammal in the world?,The Antarctic Desert,Burj Khalifa,The blue whale,The Nobel Foundation (based in Sweden and Norway),C) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Quiz question: Which country has the largest population in the world (as of the early-to-mid 2020s)?,Canberra,The peacock,India,Mount Everest,C) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Choose the correct answer: Which gas do plants absorb from the atmosphere for photosynthesis?,The peacock,Mount Everest,The Pacific Ocean,Carbon dioxide,D) Carbon dioxide,"Plants absorb carbon dioxide from the air and use it, along with sunlight and water, for photosynthesis.",General Knowledge (GK),Science GK
Which option correctly answers this: Which is the largest continent by area?,Carbon dioxide,The Nobel Foundation (based in Sweden and Norway),Asia,Rabindranath Tagore,C) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Quiz question: What is the tallest man-made structure in the world (as of the early 2020s)?,Bharat Ratna,Saturn,Burj Khalifa,"United Nations Educational, Scientific and Cultural Organization",C) Burj Khalifa,The Burj Khalifa in Dubai is the tallest man-made structure in the world.,General Knowledge (GK),World GK
Quiz question: Which is the smallest continent?,Australia (Oceania),New Delhi,June 21,Au,A) Australia (Oceania),Australia (as part of Oceania) is generally considered the smallest continent by land area.,General Knowledge (GK),Geography GK
Which option correctly answers this: How many continents are there on Earth?,Japan,Saturn,Seven,Burj Khalifa,C) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Which country has the largest population in the world (as of the early-to-mid 2020s)?,Paris,Kerala,India,Asia,C) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Which option correctly answers this: What is the currency of Japan?,Yen,Paris,The Nile,Mars,A) Yen,The official currency of Japan is the Japanese Yen.,General Knowledge (GK),World GK
Quiz question: Which is the largest state in India by area?,Rajasthan,Yen,The Pacific Ocean,Bengaluru,A) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
"Which option correctly answers this: Which is the largest desert in the world (by area, including cold deserts)?",The lotus,India,The Antarctic Desert,Au,C) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Choose the correct answer: Which country has the largest population in the world (as of the early-to-mid 2020s)?,India,June 21,The cheetah,Mount Everest,A) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Choose the correct answer: Which country is the largest by land area in the world?,The cheetah,June 5,Russia,Vatican City,C) Russia,Russia is the largest country in the world by total land area.,General Knowledge (GK),World GK
Which river is considered the holiest in Hinduism?,Japan,Au,The Ganges,"United Nations Educational, Scientific and Cultural Organization",C) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Which Indian city is known as the 'City of Lakes'?,Portuguese,Russia,Udaipur,Seven,C) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Choose the correct answer: What does UNESCO stand for?,"United Nations Educational, Scientific and Cultural Organization",Kerala,The Ganges,India,"A) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Which option correctly answers this: Which planet in our Solar System has the most prominent ring system?,Saturn,Canberra,"United Nations Educational, Scientific and Cultural Organization",Bengaluru,A) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Quiz question: Which Indian city is known as the 'City of Lakes'?,Udaipur,The lotus,Bharat Ratna,Saturn,A) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Which option correctly answers this: Which is the largest continent by area?,Asia,Portuguese,New Delhi,The Antarctic Desert,A) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Choose the correct answer: Which is the largest continent by area?,West Indies,Asia,Bengaluru,The Bengal tiger,B) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Which option correctly answers this: Which river is considered the holiest in Hinduism?,June 21,The Ganges,The Pacific Ocean,Bharat Ratna,B) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Which option correctly answers this: Which day is celebrated as World Environment Day?,Russia,The Antarctic Desert,June 5,Paris,C) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
What is the national bird of India?,June 21,New Delhi,The peacock,The Pacific Ocean,C) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Which option correctly answers this: Which organization awards the Nobel Prize?,Paris,The Nobel Foundation (based in Sweden and Norway),Japan,Cartography,B) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
Quiz question: Which Indian city is known as the 'City of Lakes'?,Russia,London,Udaipur,Cartography,C) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Which city is known as the 'Silicon Valley of India'?,Bengaluru,"United Nations Educational, Scientific and Cultural Organization",Carbon dioxide,The Nile,A) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Which option correctly answers this: Which Indian festival is known as the 'Festival of Lights'?,The Nobel Foundation (based in Sweden and Norway),Diwali,Nitrogen,Vatican City,B) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Quiz question: What is the national bird of India?,The peacock,Rabindranath Tagore,Nitrogen,The blue whale,A) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
What is the official language of Brazil?,New Delhi,Mount Everest,Vatican City,Portuguese,D) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
What is the national flower of India?,The Nobel Foundation (based in Sweden and Norway),The lotus,Mars,The peacock,B) The lotus,"The lotus is recognized as India's national flower, symbolizing purity in Indian culture.",General Knowledge (GK),India GK
Which option correctly answers this: What is the capital of Australia?,India,Kerala,Canberra,London,C) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Choose the correct answer: Which river is considered the holiest in Hinduism?,The Ganges,Nitrogen,Bengaluru,Burj Khalifa,A) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Which organization awards the Nobel Prize?,Bharat Ratna,India,Mars,The Nobel Foundation (based in Sweden and Norway),D) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
Quiz question: Which is the largest ocean in the world?,Mars,Udaipur,The Pacific Ocean,Asia,C) The Pacific Ocean,"The Pacific Ocean is the largest and deepest ocean, covering more area than all continents combined.",General Knowledge (GK),Geography GK
Which award is considered the highest civilian honor in India?,Rabindranath Tagore,Bharat Ratna,"United Nations Educational, Scientific and Cultural Organization",Canberra,B) Bharat Ratna,"The Bharat Ratna is India's highest civilian award, recognizing exceptional service or achievement.",General Knowledge (GK),Awards
Choose the correct answer: Which gas makes up the majority of Earth's atmosphere?,The cheetah,June 5,Nitrogen,Neil Armstrong,C) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Choose the correct answer: Which sporting event is held every four years and features athletes from around the world in various sports?,Au,The Olympic Games,Nitrogen,New Delhi,B) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Which option correctly answers this: What is the capital of India?,New Delhi,Neil Armstrong,Mount Everest,Vatican City,A) New Delhi,"New Delhi is the capital of India, seat of the central government.",General Knowledge (GK),India GK
