Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Choose the correct answer: What gas do humans need for respiration?,Albert Einstein,Hot air rising,Metamorphosis,Oxygen,D) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
"Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Gravity,Isaac Newton,Ice is less dense than liquid water,A community of living organisms interacting with their physical environment,B) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Choose the correct answer: What is the study of living organisms called?,Biology,Anything that has mass and occupies space,Nitrogen,Seismology,A) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
"Choose the correct answer: What is the study of the origin, history, and structure of the Earth called?",The movement of water molecules through a semi-permeable membrane,Geology,Skin,Transpiration,B) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
Which option correctly answers this: What is the pH value of a neutral solution?,A substance with a pH above 7 that can neutralize acids,Light travels faster than sound,A force that resists relative motion between two surfaces,7,D) 7,"A neutral solution, like pure water, has a pH value of exactly 7 on the pH scale.",Science,Chemistry
Choose the correct answer: Why do we see lightning before we hear thunder?,Light travels faster than sound,Physics,0°C,Albert Einstein,A) Light travels faster than sound,"Light travels much faster than sound, so we see a lightning flash before we hear the resulting thunder.",Science,Everyday Science
Quiz question: What is DNA?,The genetic material that carries hereditary information,Mitochondria,Geology,A substance that releases hydrogen ions in water and has a pH below 7,A) The genetic material that carries hereditary information,DNA (deoxyribonucleic acid) is the molecule that carries genetic instructions in living organisms.,Science,Biology
What causes a rainbow?,Skin,Newton,Refraction and dispersion of sunlight through water droplets,"Approximately 300,000 km per second",C) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
Choose the correct answer: What is the chemical formula of water?,7,Alexander Fleming,H₂O,Mitochondria,C) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Who discovered penicillin?,Newton,Charles Darwin,Solar energy,Alexander Fleming,D) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Quiz question: What is the freezing point of water in Celsius?,Seismology,H₂O,The tendency of an object to resist a change in its state of motion,0°C,D) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
Which option correctly answers this: Which scientist proposed the theory of relativity?,About 37°C,Albert Einstein,Sublimation,Oxygen,B) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
Quiz question: Which blood cells help fight infection?,White blood cells,Isaac Newton,A substance that releases hydrogen ions in water and has a pH below 7,The Law of Inertia,A) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
What is the largest organ in the human body?,Skin,Chemistry,Refraction and dispersion of sunlight through water droplets,Charles Darwin,A) Skin,"The skin is the largest organ of the human body, covering and protecting internal tissues.",Science,Biology
What is the speed of light in a vacuum?,Mercury,"Approximately 300,000 km per second",Refraction and dispersion of sunlight through water droplets,Newton,"B) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
Which option correctly answers this: What force keeps planets in orbit around the sun?,A substance with a pH above 7 that can neutralize acids,Light travels faster than sound,Gravity,Refraction and dispersion of sunlight through water droplets,C) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Why does ice float on water?,Ice is less dense than liquid water,The process of a liquid turning into vapor,Anything that has mass and occupies space,Seismology,A) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Who discovered penicillin?,The genetic material that carries hereditary information,Alexander Fleming,"Approximately 300,000 km per second",The process of a gas turning into a liquid,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Quiz question: What is the study of substances and their reactions called?,100°C,To carry oxygen throughout the body,Physics,Chemistry,D) Chemistry,"Chemistry is the branch of science that studies substances, their properties, and the reactions between them.",Science,Chemistry
Which option correctly answers this: What is inertia?,Nitrogen,Albert Einstein,The tendency of an object to resist a change in its state of motion,White blood cells,C) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Which option correctly answers this: What is the study of living organisms called?,Chemistry,The smallest unit of matter that retains the properties of an element,Biology,A substance with a pH above 7 that can neutralize acids,C) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
"What is the study of the origin, history, and structure of the Earth called?",Geology,The process by which plants convert sunlight into chemical energy,"Solid, liquid, and gas",The tendency of an object to resist a change in its state of motion,A) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
Quiz question: Who is known for the theory of evolution by natural selection?,Charles Darwin,Ohm,The smallest unit of matter that retains the properties of an element,Seismology,A) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Science,Scientists
Quiz question: What is the study of matter and energy called?,7,A force that resists relative motion between two surfaces,Metamorphosis,Physics,D) Physics,"Physics is the branch of science that studies matter, energy, and the forces between them.",Science,Physics
Which is a renewable source of energy?,White blood cells,Heart,Solar energy,H₂O,C) Solar energy,"Solar energy is renewable because it comes from the sun, a source that will not run out on a human timescale.",Science,Energy
Quiz question: What is osmosis?,7,Charles Darwin,The movement of water molecules through a semi-permeable membrane,A substance that releases hydrogen ions in water and has a pH below 7,C) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
What is the process by which plants lose water through their leaves called?,Transpiration,White blood cells,Gravity,Oxygen,A) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
Quiz question: What is the unit of electrical resistance?,A force that resists relative motion between two surfaces,Refraction and dispersion of sunlight through water droplets,Ohm,The Law of Inertia,C) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Quiz question: What is the process of a solid turning directly into a gas called?,Sublimation,Vitamin D,Metamorphosis,Heart,A) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
Quiz question: What is Newton's First Law of Motion also known as?,Alexander Fleming,The Law of Inertia,Oxygen,7,B) The Law of Inertia,"Newton's First Law, the Law of Inertia, states that an object remains at rest or in uniform motion unless acted upon by a force.",Science,Force & Motion
Quiz question: What is an ecosystem?,Heart,A community of living organisms interacting with their physical environment,The process of a gas turning into a liquid,Geology,B) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Quiz question: Who discovered penicillin?,Alexander Fleming,Gravity,Solar energy,Ohm,A) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Quiz question: What is the boiling point of water at sea level?,Ice is less dense than liquid water,Alexander Fleming,100°C,Transpiration,C) 100°C,"At sea level (standard atmospheric pressure), water boils at 100°C (212°F).",Science,Physics
Quiz question: What is the speed of light in a vacuum?,Oxygen,Geology,Heart,"Approximately 300,000 km per second","D) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
Quiz question: Which vitamin is produced when skin is exposed to sunlight?,Dmitri Mendeleev,A community of living organisms interacting with their physical environment,Vitamin D,0°C,C) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
Quiz question: Why do we see lightning before we hear thunder?,The tendency of an object to resist a change in its state of motion,To carry oxygen throughout the body,Albert Einstein,Light travels faster than sound,D) Light travels faster than sound,"Light travels much faster than sound, so we see a lightning flash before we hear the resulting thunder.",Science,Everyday Science
Quiz question: What is photosynthesis?,The process by which plants convert sunlight into chemical energy,Oxygen,To carry oxygen throughout the body,Charles Darwin,A) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
What is the freezing point of water in Celsius?,0°C,The process of a gas turning into a liquid,To carry oxygen throughout the body,"Solid, liquid, and gas",A) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
What is the study of substances and their reactions called?,Oxygen,Chemistry,The tendency of an object to resist a change in its state of motion,Hot air rising,B) Chemistry,"Chemistry is the branch of science that studies substances, their properties, and the reactions between them.",Science,Chemistry
Which option correctly answers this: What is an ecosystem?,Physics,The Law of Inertia,Metamorphosis,A community of living organisms interacting with their physical environment,D) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Which option correctly answers this: What is the study of earthquakes called?,Skin,Heart,Isaac Newton,Seismology,D) Seismology,Seismology is the scientific study of earthquakes and the movement of seismic waves through the Earth.,Science,Earth Science
Quiz question: What is the chemical formula of water?,Geology,Light travels faster than sound,Nitrogen,H₂O,D) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Which option correctly answers this: What is the process of a solid turning directly into a gas called?,Light travels faster than sound,Sublimation,Anything that has mass and occupies space,White blood cells,B) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
Which organ pumps blood through the human body?,0°C,Ohm,Heart,The movement of water molecules through a semi-permeable membrane,C) Heart,The heart is a muscular organ that pumps blood throughout the circulatory system.,Science,Biology
Quiz question: Why does ice float on water?,Ice is less dense than liquid water,Nitrogen,Sublimation,The process of a gas turning into a liquid,A) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Choose the correct answer: What is an ecosystem?,Seismology,A community of living organisms interacting with their physical environment,Metamorphosis,Transpiration,B) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Which option correctly answers this: What is a base (chemistry)?,Anything that has mass and occupies space,A substance that releases hydrogen ions in water and has a pH below 7,A substance with a pH above 7 that can neutralize acids,Newton,C) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
What causes a rainbow?,Refraction and dispersion of sunlight through water droplets,To carry oxygen throughout the body,The process of a gas turning into a liquid,7,A) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
What gas do humans need for respiration?,The process by which plants convert sunlight into chemical energy,"Approximately 300,000 km per second",Oxygen,Albert Einstein,C) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
Quiz question: What is the powerhouse of the cell?,Transpiration,Mitochondria,0°C,To carry oxygen throughout the body,B) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Choose the correct answer: What is inertia?,Biology,The tendency of an object to resist a change in its state of motion,A force that resists relative motion between two surfaces,Geology,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Which blood cells help fight infection?,White blood cells,The process of a gas turning into a liquid,Albert Einstein,The genetic material that carries hereditary information,A) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
Which option correctly answers this: Why does ice float on water?,Mitochondria,Ice is less dense than liquid water,Heart,A force that resists relative motion between two surfaces,B) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Which option correctly answers this: What is an acid?,Mitochondria,Geology,A substance that releases hydrogen ions in water and has a pH below 7,Oxygen,C) A substance that releases hydrogen ions in water and has a pH below 7,An acid is a substance that releases hydrogen ions (H+) when dissolved in water and has a pH value below 7.,Science,Chemistry
Quiz question: What is friction?,The smallest unit of matter that retains the properties of an element,Solar energy,The process of a liquid turning into vapor,A force that resists relative motion between two surfaces,D) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
Which option correctly answers this: What is the process by which plants lose water through their leaves called?,The movement of water molecules through a semi-permeable membrane,Biology,Transpiration,Hot air rising,C) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
Which option correctly answers this: What force keeps planets in orbit around the sun?,Gravity,Metamorphosis,Mitochondria,The process by which plants convert sunlight into chemical energy,A) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Quiz question: What is the unit of electrical resistance?,Biology,Ohm,To carry oxygen throughout the body,H₂O,B) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Quiz question: What is the study of earthquakes called?,Seismology,Chemistry,Vitamin D,Newton,A) Seismology,Seismology is the scientific study of earthquakes and the movement of seismic waves through the Earth.,Science,Earth Science
Quiz question: What is the study of matter and energy called?,Seismology,Metamorphosis,Physics,Nitrogen,C) Physics,"Physics is the branch of science that studies matter, energy, and the forces between them.",Science,Physics
Choose the correct answer: What is the SI unit of force?,A community of living organisms interacting with their physical environment,0°C,Newton,Ohm,C) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Quiz question: What force keeps planets in orbit around the sun?,Geology,Mercury,Gravity,Vitamin D,C) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Quiz question: What causes a rainbow?,Refraction and dispersion of sunlight through water droplets,Solar energy,Skin,Biology,A) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
What is an acid?,"Solid, liquid, and gas",A substance that releases hydrogen ions in water and has a pH below 7,Mercury,Isaac Newton,B) A substance that releases hydrogen ions in water and has a pH below 7,An acid is a substance that releases hydrogen ions (H+) when dissolved in water and has a pH value below 7.,Science,Chemistry
Which option correctly answers this: What is the unit of electrical resistance?,The genetic material that carries hereditary information,Ohm,100°C,H₂O,B) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
What is a base (chemistry)?,Nitrogen,A substance with a pH above 7 that can neutralize acids,Ice is less dense than liquid water,A substance that releases hydrogen ions in water and has a pH below 7,B) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
What is photosynthesis?,Biology,Newton,Mercury,The process by which plants convert sunlight into chemical energy,D) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
Quiz question: What are the three states of matter commonly studied in basic science?,Hot air rising,"Solid, liquid, and gas",White blood cells,A force that resists relative motion between two surfaces,"B) Solid, liquid, and gas","The three common states of matter are solid, liquid, and gas, each with distinct molecular arrangements.",Science,Matter
What is Newton's First Law of Motion also known as?,The Law of Inertia,Mitochondria,A force that resists relative motion between two surfaces,"Solid, liquid, and gas",A) The Law of Inertia,"Newton's First Law, the Law of Inertia, states that an object remains at rest or in uniform motion unless acted upon by a force.",Science,Force & Motion
What is the process of a solid turning directly into a gas called?,Sublimation,To carry oxygen throughout the body,Anything that has mass and occupies space,Oxygen,A) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
What is the pH value of a neutral solution?,Charles Darwin,Ice is less dense than liquid water,7,The tendency of an object to resist a change in its state of motion,C) 7,"A neutral solution, like pure water, has a pH value of exactly 7 on the pH scale.",Science,Chemistry
Which option correctly answers this: What is inertia?,Ice is less dense than liquid water,The tendency of an object to resist a change in its state of motion,Transpiration,A force that resists relative motion between two surfaces,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
What is the process by which plants lose water through their leaves called?,The smallest unit of matter that retains the properties of an element,Transpiration,The process by which plants convert sunlight into chemical energy,The process of a gas turning into a liquid,B) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
Which option correctly answers this: What is the chemical formula of water?,H₂O,Hot air rising,Seismology,The smallest unit of matter that retains the properties of an element,A) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Which option correctly answers this: Who developed the periodic table of elements?,0°C,Seismology,Mitochondria,Dmitri Mendeleev,D) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Science,Scientific Discoveries
What is inertia?,The tendency of an object to resist a change in its state of motion,Newton,H₂O,Isaac Newton,A) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Choose the correct answer: What is friction?,A force that resists relative motion between two surfaces,Newton,The Law of Inertia,A substance that releases hydrogen ions in water and has a pH below 7,A) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
What is the chemical formula of water?,Biology,H₂O,Solar energy,Albert Einstein,B) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Which vitamin is produced when skin is exposed to sunlight?,Seismology,Vitamin D,0°C,100°C,B) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
Choose the correct answer: What is the largest organ in the human body?,Heart,Chemistry,Skin,0°C,C) Skin,"The skin is the largest organ of the human body, covering and protecting internal tissues.",Science,Biology
Quiz question: What is the function of red blood cells?,7,Ohm,Mitochondria,To carry oxygen throughout the body,D) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Quiz question: What is the boiling point of water at sea level?,About 37°C,100°C,The smallest unit of matter that retains the properties of an element,Biology,B) 100°C,"At sea level (standard atmospheric pressure), water boils at 100°C (212°F).",Science,Physics
What is the main gas that makes up Earth's atmosphere by volume?,Nitrogen,Newton,Sublimation,The smallest unit of matter that retains the properties of an element,A) Nitrogen,"Nitrogen makes up about 78% of Earth's atmosphere by volume, more than any other gas.",Science,Earth Science
Which option correctly answers this: What is the study of living organisms called?,Biology,Nitrogen,A substance with a pH above 7 that can neutralize acids,Seismology,A) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Quiz question: What is the chemical symbol for oxygen?,The process of a gas turning into a liquid,Hot air rising,Isaac Newton,O,D) O,The chemical symbol for oxygen on the periodic table is 'O'.,Science,Chemistry
What is the process by which plants lose water through their leaves called?,Transpiration,The tendency of an object to resist a change in its state of motion,A community of living organisms interacting with their physical environment,The smallest unit of matter that retains the properties of an element,A) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
What is friction?,The genetic material that carries hereditary information,To carry oxygen throughout the body,Charles Darwin,A force that resists relative motion between two surfaces,D) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
Quiz question: What is condensation?,The process of a gas turning into a liquid,O,The Law of Inertia,7,A) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Quiz question: Which scientist proposed the theory of relativity?,Ice is less dense than liquid water,The tendency of an object to resist a change in its state of motion,Albert Einstein,Hot air rising,C) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
Choose the correct answer: What gas do humans need for respiration?,Light travels faster than sound,H₂O,Oxygen,Biology,C) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
Quiz question: What is an ecosystem?,Physics,About 37°C,Mercury,A community of living organisms interacting with their physical environment,D) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
What is the speed of light in a vacuum?,Geology,White blood cells,"Approximately 300,000 km per second",Physics,"C) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
"Choose the correct answer: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",The smallest unit of matter that retains the properties of an element,The Law of Inertia,Isaac Newton,Biology,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Which option correctly answers this: Who discovered penicillin?,Isaac Newton,Alexander Fleming,Anything that has mass and occupies space,White blood cells,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Quiz question: What is an acid?,The process of a gas turning into a liquid,The process of a liquid turning into vapor,Gravity,A substance that releases hydrogen ions in water and has a pH below 7,D) A substance that releases hydrogen ions in water and has a pH below 7,An acid is a substance that releases hydrogen ions (H+) when dissolved in water and has a pH value below 7.,Science,Chemistry
Choose the correct answer: What is matter?,The smallest unit of matter that retains the properties of an element,Anything that has mass and occupies space,A substance with a pH above 7 that can neutralize acids,Seismology,B) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
Quiz question: What is the boiling point of water at sea level?,The process of a liquid turning into vapor,"Solid, liquid, and gas",Ohm,100°C,D) 100°C,"At sea level (standard atmospheric pressure), water boils at 100°C (212°F).",Science,Physics
What is an ecosystem?,A community of living organisms interacting with their physical environment,Newton,Dmitri Mendeleev,"Approximately 300,000 km per second",A) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
What is the study of living organisms called?,Oxygen,Biology,Seismology,A community of living organisms interacting with their physical environment,B) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Which option correctly answers this: What is the SI unit of force?,Newton,A substance with a pH above 7 that can neutralize acids,Mitochondria,7,A) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Quiz question: What is matter?,Anything that has mass and occupies space,Mitochondria,Mercury,Transpiration,A) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
Which option correctly answers this: What is inertia?,The tendency of an object to resist a change in its state of motion,Sublimation,0°C,A community of living organisms interacting with their physical environment,A) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Which option correctly answers this: What is matter?,Solar energy,Anything that has mass and occupies space,White blood cells,Albert Einstein,B) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
Which option correctly answers this: What is inertia?,The tendency of an object to resist a change in its state of motion,The genetic material that carries hereditary information,Chemistry,Vitamin D,A) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Which option correctly answers this: Which vitamin is produced when skin is exposed to sunlight?,The movement of water molecules through a semi-permeable membrane,Ohm,Vitamin D,Skin,C) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
Quiz question: What is the chemical symbol for oxygen?,The process of a gas turning into a liquid,Refraction and dispersion of sunlight through water droplets,O,H₂O,C) O,The chemical symbol for oxygen on the periodic table is 'O'.,Science,Chemistry
Which vitamin is produced when skin is exposed to sunlight?,Vitamin D,0°C,Physics,The movement of water molecules through a semi-permeable membrane,A) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
Choose the correct answer: What is the chemical symbol for oxygen?,White blood cells,The process of a gas turning into a liquid,H₂O,O,D) O,The chemical symbol for oxygen on the periodic table is 'O'.,Science,Chemistry
Choose the correct answer: Why do we see lightning before we hear thunder?,Mercury,Isaac Newton,H₂O,Light travels faster than sound,D) Light travels faster than sound,"Light travels much faster than sound, so we see a lightning flash before we hear the resulting thunder.",Science,Everyday Science
Choose the correct answer: What is DNA?,Heart,The genetic material that carries hereditary information,Refraction and dispersion of sunlight through water droplets,Transpiration,B) The genetic material that carries hereditary information,DNA (deoxyribonucleic acid) is the molecule that carries genetic instructions in living organisms.,Science,Biology
Which option correctly answers this: What is condensation?,Mercury,The movement of water molecules through a semi-permeable membrane,Sublimation,The process of a gas turning into a liquid,D) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Choose the correct answer: What is an ecosystem?,The smallest unit of matter that retains the properties of an element,Mercury,A community of living organisms interacting with their physical environment,Geology,C) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
What is inertia?,Alexander Fleming,The tendency of an object to resist a change in its state of motion,Mitochondria,7,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
"Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Mitochondria,Heart,"Approximately 300,000 km per second",Isaac Newton,D) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Which blood cells help fight infection?,Skin,White blood cells,7,Mercury,B) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
What is inertia?,Mercury,The tendency of an object to resist a change in its state of motion,Skin,Nitrogen,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
"Quiz question: What is the study of the origin, history, and structure of the Earth called?",Geology,Ohm,0°C,Oxygen,A) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
Quiz question: What is a base (chemistry)?,The process of a liquid turning into vapor,A substance with a pH above 7 that can neutralize acids,Oxygen,Nitrogen,B) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
"Which option correctly answers this: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Vitamin D,Ohm,Isaac Newton,The movement of water molecules through a semi-permeable membrane,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
What is the human body's normal average temperature (in Celsius)?,About 37°C,Mercury,Seismology,"Solid, liquid, and gas",A) About 37°C,The average normal human body temperature is approximately 37°C (98.6°F).,Science,Biology
Quiz question: Why does ice float on water?,Nitrogen,Ice is less dense than liquid water,The genetic material that carries hereditary information,Ohm,B) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
"Which option correctly answers this: What is the study of the origin, history, and structure of the Earth called?",A force that resists relative motion between two surfaces,Seismology,Geology,A substance with a pH above 7 that can neutralize acids,C) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
"Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Isaac Newton,The process of a gas turning into a liquid,The tendency of an object to resist a change in its state of motion,H₂O,A) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
What is inertia?,Chemistry,"Approximately 300,000 km per second",The tendency of an object to resist a change in its state of motion,100°C,C) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
What force keeps planets in orbit around the sun?,Gravity,Skin,Transpiration,White blood cells,A) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Choose the correct answer: Which is a renewable source of energy?,Chemistry,Solar energy,Light travels faster than sound,The genetic material that carries hereditary information,B) Solar energy,"Solar energy is renewable because it comes from the sun, a source that will not run out on a human timescale.",Science,Energy
